date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-01-29,0,0,0,0,0,0,1,1,1,0,0
2020-01-30,0,0,0,1,1,0,1,1,0,0,0
2020-01-31,0,0,0,1,0,1,2,0,1,0,1
2020-02-01,0,0,0,0,0,0,0,0,2,1,0
2020-02-02,0,0,0,0,0,0,0,0,1,0,0
2020-02-03,0,0,0,0,0,0,0,1,0,0,0
2020-02-04,0,0,0,0,0,0,0,1,0,1,2
2020-02-05,0,0,0,0,0,0,2,0,0,1,0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,1,0,1,0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,1,1,4,1
2020-02-11,0,0,0,0,0,0,0,0,0,3,0
2020-02-12,0,0,0,0,0,1,1,0,1,2,0
2020-02-13,0,0,0,0,1,0,0,1,1,0,0
2020-02-14,0,0,0,0,0,1,0,0,0,2,0
2020-02-15,0,0,0,0,0,0,0,0,1,4,0
2020-02-16,0,0,0,0,0,0,0,1,1,2,0
2020-02-17,0,0,0,0,0,1,0,0,1,2,1
2020-02-18,0,0,0,0,1,3,0,2,3,2,2
2020-02-19,0,0,0,0,0,0,1,0,2,3,1
2020-02-20,0,0,0,0,0,2,3,2,0,2,2
2020-02-21,0,0,0,0,0,0,1,4,0,2,2
2020-02-22,0,0,0,1,1,2,2,2,0,2,0
2020-02-23,0,0,0,1,1,1,2,1,3,3,0
2020-02-24,0,0,0,1,0,4,5,2,1,1,1
2020-02-25,0,0,1,0,2,1,7,6,5,2,0
2020-02-26,0,0,0,1,1,2,1,0,1,4,0
2020-02-27,0,0,0,3,0,2,1,5,3,3,2
2020-02-28,0,0,0,1,0,3,4,4,3,6,2
2020-02-29,0,0,1,1,1,2,5,4,4,7,0
2020-03-01,0,0,2,1,4,3,14,11,5,16,1
2020-03-02,0,0,0,4,4,7,12,4,14,6,3
2020-03-03,0,0,0,3,1,7,15,16,7,9,1
2020-03-04,1,0,1,2,5,7,12,9,10,5,3
2020-03-05,0,0,2,1,8,11,19,10,18,9,4
2020-03-06,1,0,0,2,9,13,32,13,16,14,4
2020-03-07,0,1,1,5,6,16,27,34,18,10,2
2020-03-08,3,0,0,6,10,19,30,21,36,13,5
2020-03-09,1,0,3,11,17,23,46,34,41,18,7
2020-03-10,1,0,5,12,17,38,49,47,26,19,5
2020-03-11,2,1,4,25,15,27,46,38,30,19,7
2020-03-12,0,0,7,16,16,48,57,44,40,34,8
2020-03-13,1,1,2,15,24,48,79,52,42,35,11
2020-03-14,0,0,3,15,24,41,73,41,41,17,7
2020-03-15,1,0,3,9,21,52,72,57,31,32,5
2020-03-16,0,2,5,20,30,33,90,62,42,58,7
2020-03-17,1,0,3,14,21,43,79,78,54,39,8
2020-03-18,2,0,3,13,16,52,82,53,55,41,7
2020-03-19,2,1,5,23,24,36,57,66,66,46,9
2020-03-20,4,0,2,20,25,57,80,58,61,49,14
2020-03-21,0,2,2,18,20,33,59,40,57,53,21
2020-03-22,1,1,3,21,21,37,57,31,35,32,7
2020-03-23,2,1,5,16,17,47,57,48,46,40,10
2020-03-24,2,2,4,9,24,37,50,56,39,36,8
2020-03-25,0,2,4,11,14,33,53,28,38,36,9
2020-03-26,1,0,1,14,13,28,49,25,37,27,10
2020-03-27,0,2,3,13,14,20,42,42,16,39,17
2020-03-28,1,1,4,8,23,28,46,26,23,31,14
2020-03-29,2,2,1,10,15,30,30,19,13,24,5
2020-03-30,1,3,1,12,24,33,40,28,36,31,9
2020-03-31,3,1,7,9,10,23,29,22,19,34,5
2020-04-01,3,1,2,20,19,25,37,21,26,25,10
2020-04-02,1,0,0,17,13,30,39,23,16,22,8
2020-04-03,1,0,3,9,12,26,39,11,25,25,9
2020-04-04,0,1,3,11,12,17,33,10,15,23,12
2020-04-05,0,1,2,13,11,15,45,18,10,30,14
2020-04-06,2,1,2,9,13,20,15,12,19,18,18
2020-04-07,1,2,3,9,10,16,17,14,9,31,17
2020-04-08,0,2,2,15,14,25,31,9,11,16,11
2020-04-09,2,3,1,11,14,23,26,14,17,14,8
2020-04-10,2,2,2,9,13,15,19,10,15,21,13
2020-04-11,0,0,2,9,9,13,15,13,13,19,8
2020-04-12,1,1,2,7,9,18,18,12,5,15,8
2020-04-13,0,1,0,10,10,12,10,8,3,24,14
2020-04-14,0,2,4,7,13,16,21,20,9,18,11
2020-04-15,0,4,1,13,11,15,25,9,6,18,5
2020-04-16,0,1,1,7,5,15,19,14,9,11,7
2020-04-17,1,1,0,7,7,16,15,12,10,15,5
2020-04-18,2,0,1,6,7,16,17,10,7,16,8
2020-04-19,1,0,0,4,5,10,7,5,3,21,5
2020-04-20,0,0,5,13,8,8,22,8,10,18,7
2020-04-21,0,1,2,9,10,22,26,10,4,9,12
2020-04-22,2,1,1,16,12,18,15,16,9,13,9
2020-04-23,0,0,2,6,7,11,23,8,9,15,15
2020-04-24,0,0,3,9,9,19,11,6,8,14,6
2020-04-25,1,1,0,11,4,6,13,7,5,8,8
2020-04-26,0,1,1,3,5,9,6,5,2,17,7
2020-04-27,1,1,2,9,5,12,17,12,5,14,6
2020-04-28,0,0,1,6,5,8,14,7,9,13,12
2020-04-29,0,0,1,2,3,9,16,2,3,8,2
2020-04-30,0,0,0,4,2,13,6,5,4,4,2
2020-05-01,0,0,1,3,1,7,7,1,2,10,4
2020-05-02,0,1,1,3,1,10,11,3,5,6,2
2020-05-03,0,0,3,2,7,3,7,1,1,3,3
2020-05-04,0,0,1,3,1,8,7,7,5,6,10
2020-05-05,0,0,1,0,4,2,2,2,4,8,1
2020-05-06,0,0,0,5,0,3,8,1,4,3,2
2020-05-07,0,1,1,3,3,4,5,0,3,5,3
2020-05-08,0,0,0,2,1,2,4,2,2,6,3
2020-05-09,0,0,0,2,2,3,3,2,2,3,1
2020-05-10,0,0,1,1,1,3,2,1,6,2,0
2020-05-11,0,0,0,1,0,2,2,4,7,4,2
2020-05-12,0,0,1,0,1,2,0,1,2,4,1
2020-05-13,0,0,0,2,0,1,1,0,2,5,0
2020-05-14,1,0,0,1,0,2,5,1,3,0,0
2020-05-15,0,0,0,1,2,1,2,0,0,2,0
2020-05-16,0,0,0,0,1,0,4,1,4,2,1
2020-05-17,0,0,0,0,0,1,0,0,0,1,2
2020-05-18,0,0,1,2,0,1,1,0,0,2,0
2020-05-19,0,0,0,2,1,1,0,3,0,2,1
2020-05-20,0,0,0,0,1,2,1,1,1,3,0
2020-05-21,0,0,0,0,0,1,0,0,0,1,0
2020-05-22,0,0,0,0,1,0,3,0,0,0,1
2020-05-23,0,0,0,0,0,0,1,0,0,1,0
2020-05-24,1,0,0,0,0,0,0,0,0,1,0
2020-05-25,0,0,1,0,1,1,0,0,0,1,0
2020-05-26,0,0,0,1,0,0,0,0,0,1,0
2020-05-27,1,0,0,0,0,1,2,1,0,1,0
2020-05-28,0,0,0,0,0,0,1,0,0,0,0
2020-05-29,0,0,0,1,0,0,1,0,0,1,0
2020-05-30,0,0,0,0,1,2,2,0,1,0,1
2020-05-31,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,0,0,0,0,0,0,0,0,0,2,0
2020-06-02,0,0,0,0,0,0,0,1,0,0,1
2020-06-03,0,0,0,0,0,1,0,0,0,0,2
2020-06-04,0,0,1,0,1,0,2,0,1,0,1
2020-06-05,0,0,0,0,1,1,1,0,0,1,0
2020-06-06,0,0,0,0,0,1,0,0,0,0,0
2020-06-07,0,0,0,0,0,0,1,0,0,1,0
2020-06-08,0,0,0,0,1,0,0,1,0,0,0
2020-06-09,0,0,0,0,1,0,0,2,0,1,0
2020-06-10,0,0,0,1,0,0,1,0,0,1,0
2020-06-11,0,0,0,0,0,1,0,0,0,0,1
2020-06-12,0,0,0,0,1,0,1,0,0,1,0
2020-06-13,0,0,0,1,0,0,1,1,0,0,1
2020-06-14,0,0,0,0,0,1,2,0,0,0,0
2020-06-15,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,0,0,0,0,0,0,0,2,0,0,1
2020-06-17,0,0,0,2,0,0,0,0,0,0,0
2020-06-18,0,0,0,0,1,1,0,0,0,0,0
2020-06-19,0,0,0,1,0,1,0,1,0,2,1
2020-06-20,0,0,0,2,0,1,0,0,0,0,0
2020-06-21,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,0,0,2,2,1,1,0,0,0,1
2020-06-23,0,0,0,0,1,0,2,0,0,0,0
2020-06-24,0,0,0,0,1,1,0,0,0,0,0
2020-06-25,0,0,0,1,1,0,2,1,0,0,0
2020-06-26,0,0,0,0,0,2,1,1,0,1,0
2020-06-27,0,0,0,0,1,1,0,0,1,0,1
2020-06-28,1,0,0,0,1,1,0,1,0,0,0
2020-06-29,0,0,0,1,0,0,0,0,0,0,0
2020-06-30,0,0,0,0,0,0,2,0,0,0,0
2020-07-01,0,0,0,0,0,2,1,0,1,0,1
2020-07-02,0,0,0,0,0,0,1,0,1,0,0
2020-07-03,0,0,0,1,1,0,0,1,0,0,0
2020-07-04,0,1,1,1,2,1,1,1,2,0,0
2020-07-05,0,0,0,0,1,1,0,0,0,0,0
2020-07-06,1,0,0,1,1,1,0,2,0,0,1
2020-07-07,0,0,0,1,0,0,2,2,1,1,1
2020-07-08,0,0,1,1,1,1,2,0,1,2,0
2020-07-09,1,1,1,1,2,2,3,0,0,0,1
2020-07-10,0,0,0,1,0,5,1,1,1,0,1
2020-07-11,0,0,0,0,1,0,1,1,1,0,0
2020-07-12,0,0,0,0,0,0,2,0,1,1,0
2020-07-13,0,0,0,2,5,0,4,2,3,0,0
2020-07-14,0,0,0,0,2,2,4,3,3,1,0
2020-07-15,0,3,0,1,1,3,2,1,1,0,0
2020-07-16,0,0,0,3,5,2,3,1,0,0,3
2020-07-17,0,0,0,3,5,0,1,1,1,2,0
2020-07-18,1,0,1,0,2,1,5,1,0,1,1
2020-07-19,0,0,0,1,3,1,3,0,0,0,0
2020-07-20,0,1,0,3,1,1,4,2,1,1,0
