date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-21,0,0,0,3,2,1,2,4,1,0
2020-02-22,0,1,0,2,2,1,0,2,0,0
2020-02-23,1,0,0,2,5,2,2,5,1,0
2020-02-24,0,0,4,4,4,4,2,1,4,2
2020-02-25,1,4,5,5,4,8,4,6,4,0
2020-02-26,0,0,2,3,8,8,8,6,6,1
2020-02-27,0,2,1,10,12,14,5,11,3,5
2020-02-28,1,2,3,8,6,15,13,16,15,5
2020-02-29,2,1,3,3,8,19,13,11,17,5
2020-03-01,1,0,1,3,14,30,12,22,24,2
2020-03-02,1,0,4,6,19,41,19,20,27,2
2020-03-03,1,3,5,8,23,39,20,32,38,8
2020-03-04,1,0,10,11,26,39,37,54,42,7
2020-03-05,0,2,12,18,46,49,38,55,53,22
2020-03-06,4,0,10,26,59,71,59,75,62,12
2020-03-07,0,0,7,13,27,52,42,57,54,20
2020-03-08,1,3,6,16,39,63,52,56,45,16
2020-03-09,3,3,36,41,74,103,62,74,82,15
2020-03-10,1,0,29,37,65,91,82,113,86,25
2020-03-11,1,1,25,47,82,114,63,96,69,19
2020-03-12,2,1,25,43,85,118,77,89,98,26
2020-03-13,0,2,32,51,110,135,84,130,130,16
2020-03-14,6,2,21,37,62,110,85,98,86,28
2020-03-15,1,3,21,30,62,70,74,102,75,14
2020-03-16,5,5,34,78,150,193,122,152,148,16
2020-03-17,4,1,39,64,149,176,131,165,98,28
2020-03-18,3,2,29,61,120,202,128,179,139,39
2020-03-19,4,0,30,72,119,193,122,159,143,39
2020-03-20,0,4,33,82,127,191,153,152,131,41
2020-03-21,2,0,10,30,73,103,68,101,141,45
2020-03-22,2,2,14,22,49,60,75,80,122,25
2020-03-23,3,3,47,69,135,212,128,149,155,45
2020-03-24,3,4,44,57,134,176,127,143,173,51
2020-03-25,6,2,41,67,150,211,117,141,175,45
2020-03-26,3,4,58,86,133,170,123,133,189,76
2020-03-27,3,5,44,65,149,236,109,139,181,70
2020-03-28,1,1,23,53,85,103,87,105,144,65
2020-03-29,2,1,11,22,35,55,40,42,81,35
2020-03-30,5,2,39,69,138,179,103,115,150,70
2020-03-31,2,4,43,64,153,163,83,78,134,61
2020-04-01,0,2,45,76,122,170,121,122,201,124
2020-04-02,1,2,40,54,139,171,100,105,165,88
2020-04-03,5,4,36,72,155,173,99,116,192,87
2020-04-04,2,1,22,48,92,111,62,81,131,36
2020-04-05,0,0,23,27,49,70,37,40,85,37
2020-04-06,3,1,45,65,130,164,86,87,209,132
2020-04-07,1,0,27,71,122,148,63,106,240,129
2020-04-08,3,2,44,58,116,163,66,91,237,147
2020-04-09,4,4,53,78,133,152,88,129,360,249
2020-04-10,2,2,52,67,129,189,82,141,375,279
2020-04-11,1,0,28,49,86,102,55,59,191,148
2020-04-12,1,1,14,15,22,29,20,52,109,80
2020-04-13,1,0,11,19,41,41,23,36,109,70
2020-04-14,1,1,36,50,98,109,42,65,184,155
2020-04-15,1,3,38,56,96,116,71,86,257,220
2020-04-16,4,6,42,41,87,97,36,69,261,210
2020-04-17,2,1,25,51,118,106,59,83,271,189
2020-04-18,1,1,8,23,40,52,25,52,158,155
2020-04-19,1,2,3,12,26,22,18,30,93,70
2020-04-20,2,2,34,61,96,104,54,71,205,158
2020-04-21,1,1,40,42,76,95,33,55,210,173
2020-04-22,1,1,26,37,76,91,32,58,189,180
2020-04-23,1,3,24,31,66,86,41,78,276,238
2020-04-24,2,3,28,37,68,90,38,63,220,157
2020-04-25,0,1,16,24,33,54,19,26,83,93
2020-04-26,4,1,3,9,14,18,10,14,31,39
2020-04-27,0,0,26,55,79,89,30,37,156,143
2020-04-28,2,3,23,51,81,70,45,33,162,130
2020-04-29,1,1,29,40,87,115,29,55,200,204
2020-04-30,1,3,35,51,95,95,45,56,167,156
2020-05-01,0,4,8,6,17,23,10,12,30,28
2020-05-02,0,1,6,11,23,29,10,17,39,27
2020-05-03,3,1,4,1,9,7,2,11,22,15
2020-05-04,0,2,19,37,57,80,40,38,126,100
2020-05-05,2,3,22,41,62,72,36,42,117,124
2020-05-06,2,5,30,50,53,88,33,35,105,78
2020-05-07,0,2,29,23,57,93,36,37,99,104
2020-05-08,3,7,21,33,53,80,31,33,71,62
2020-05-09,1,2,9,13,25,18,10,11,40,21
2020-05-10,0,2,3,3,7,10,7,3,14,6
2020-05-11,5,5,18,26,43,48,16,29,62,64
2020-05-12,4,4,17,22,37,45,18,18,48,46
2020-05-13,1,3,14,32,39,49,13,31,52,50
2020-05-14,1,4,21,30,37,44,14,20,40,37
2020-05-15,1,1,14,22,38,37,18,18,32,30
2020-05-16,2,3,6,19,28,40,18,16,33,27
2020-05-17,1,1,3,5,9,11,5,2,9,7
2020-05-18,3,0,12,22,35,37,15,15,23,24
2020-05-19,3,7,11,28,43,46,26,17,22,26
2020-05-20,0,2,23,23,47,49,24,20,23,28
2020-05-21,4,3,18,26,26,30,24,19,31,22
2020-05-22,5,10,23,32,51,59,31,16,31,18
2020-05-23,4,4,8,10,20,19,11,4,11,1
2020-05-24,0,1,3,3,7,7,4,2,3,1
2020-05-25,1,5,16,17,22,31,21,15,21,20
2020-05-26,1,5,17,24,34,44,22,19,18,17
2020-05-27,0,5,16,19,29,41,29,24,24,19
2020-05-28,6,9,22,17,32,35,24,17,23,15
2020-05-29,4,3,10,15,21,22,19,9,16,7
2020-05-30,1,4,5,14,24,14,15,5,10,4
2020-05-31,0,0,3,1,3,2,2,2,4,1
2020-06-01,2,4,12,19,21,19,22,15,27,9
2020-06-02,0,1,2,1,2,2,1,1,3,3
2020-06-03,2,7,10,17,19,36,17,16,15,11
2020-06-04,4,4,19,5,25,28,17,11,11,4
2020-06-05,3,10,11,21,27,17,22,12,22,4
2020-06-06,1,1,6,9,18,13,7,8,5,2
2020-06-07,2,1,2,4,1,6,0,2,3,1
2020-06-08,2,4,8,16,15,18,12,17,12,10
2020-06-09,4,8,13,17,21,22,19,18,8,11
2020-06-10,1,6,20,19,20,21,20,19,8,11
2020-06-11,5,8,19,24,20,39,27,18,20,7
2020-06-12,2,10,18,22,21,36,18,16,16,15
2020-06-13,2,2,6,5,12,11,11,10,9,5
