date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-01-29,0,0,0,0,0,0,0,0,0,1,0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,1,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,1,0,0,1,1,0,0
2020-02-24,0,0,0,0,0,0,0,0,1,0,0
2020-02-25,0,0,0,0,0,1,0,2,0,0,0
2020-02-26,0,0,0,0,0,1,0,0,0,0,0
2020-02-27,0,0,0,1,0,1,0,0,1,0,0
2020-02-28,0,0,0,0,0,1,2,0,0,0,0
2020-02-29,0,0,0,0,0,0,4,1,2,0,0
2020-03-01,0,0,0,0,1,1,2,1,2,0,0
2020-03-02,0,0,0,0,1,1,1,4,3,0,0
2020-03-03,0,0,0,1,0,1,2,3,0,0,1
2020-03-04,0,0,0,0,2,3,2,1,3,1,0
2020-03-05,0,0,0,0,0,4,7,7,3,2,0
2020-03-06,0,0,0,1,3,6,4,5,1,0,0
2020-03-07,0,0,0,0,3,7,3,3,3,4,1
2020-03-08,0,0,1,1,2,2,10,6,0,1,0
2020-03-09,0,0,0,0,5,5,9,8,7,1,0
2020-03-10,0,0,1,0,4,5,11,9,10,3,1
2020-03-11,0,0,1,3,2,5,9,9,6,1,2
2020-03-12,0,0,0,4,5,7,9,10,7,11,1
2020-03-13,0,0,1,1,9,8,8,9,4,7,2
2020-03-14,0,0,1,2,3,4,12,5,8,4,1
2020-03-15,0,0,0,3,4,9,8,12,5,2,1
2020-03-16,1,0,3,1,7,9,9,10,6,6,0
2020-03-17,0,0,0,4,3,6,10,15,5,4,0
2020-03-18,0,0,0,1,5,8,9,10,7,2,0
2020-03-19,0,1,0,0,4,5,15,10,6,5,0
2020-03-20,0,0,1,3,3,5,11,13,5,8,0
2020-03-21,0,0,0,3,4,5,14,5,7,5,0
2020-03-22,0,0,0,3,1,3,11,9,6,5,2
2020-03-23,0,1,0,3,1,8,12,5,3,4,4
2020-03-24,0,0,1,4,4,1,9,5,7,1,0
2020-03-25,0,0,1,4,0,4,4,4,4,5,0
2020-03-26,0,0,0,3,4,3,1,4,5,3,0
2020-03-27,0,0,1,1,2,10,5,5,2,4,2
2020-03-28,0,1,1,6,2,4,6,6,1,4,0
2020-03-29,0,0,3,4,4,4,7,9,4,6,2
2020-03-30,0,0,0,1,2,3,9,8,4,4,0
2020-03-31,0,0,1,1,2,3,6,9,6,5,1
2020-04-01,3,0,1,2,2,7,2,3,5,6,3
2020-04-02,0,0,2,1,3,3,3,0,3,5,1
2020-04-03,0,0,0,0,4,2,5,2,2,3,1
2020-04-04,0,0,0,1,2,1,6,3,7,3,2
2020-04-05,0,1,0,1,4,3,4,2,0,3,0
2020-04-06,1,1,0,8,3,4,3,5,5,4,0
2020-04-07,0,0,0,1,2,1,4,1,2,2,1
2020-04-08,0,0,0,0,4,1,2,4,1,3,4
2020-04-09,1,0,0,1,1,4,4,5,4,3,0
2020-04-10,0,0,1,1,1,2,4,6,2,5,0
2020-04-11,1,0,1,2,2,1,2,1,1,3,1
2020-04-12,0,0,0,1,0,2,1,3,1,4,2
2020-04-13,0,0,0,0,1,2,4,1,0,0,0
2020-04-14,0,0,0,1,1,2,3,5,3,1,0
2020-04-15,0,0,0,3,4,1,4,0,1,1,1
2020-04-16,3,1,0,0,0,2,1,2,1,1,0
2020-04-17,0,0,1,1,4,3,6,0,7,3,1
2020-04-18,0,0,0,2,1,3,3,2,2,2,0
2020-04-19,0,0,0,2,2,1,2,0,0,2,2
2020-04-20,0,0,0,5,1,2,1,5,2,4,0
2020-04-21,0,0,0,3,1,4,4,0,4,0,2
2020-04-22,0,0,0,0,0,1,4,1,0,2,0
2020-04-23,0,0,1,1,1,2,3,4,0,1,0
2020-04-24,0,0,0,1,2,0,1,1,1,0,0
2020-04-25,0,0,0,1,1,0,1,2,1,1,0
2020-04-26,0,0,0,0,1,1,1,0,1,0,0
2020-04-27,0,0,2,1,0,1,0,1,0,1,0
2020-04-28,0,0,1,0,0,1,3,1,1,2,2
2020-04-29,0,1,0,0,0,0,4,1,2,1,0
2020-04-30,0,1,0,0,2,0,2,2,2,0,0
2020-05-01,0,0,0,0,0,1,1,1,0,1,0
2020-05-02,0,0,0,0,0,1,0,1,1,0,0
2020-05-03,0,1,0,0,0,0,0,1,1,1,0
2020-05-04,0,0,0,0,1,0,0,0,0,1,0
2020-05-05,0,0,0,0,1,0,1,2,0,1,0
2020-05-06,0,0,0,0,1,1,1,2,0,0,0
2020-05-07,0,0,0,1,0,0,1,0,0,1,0
2020-05-08,0,0,1,0,0,1,0,0,0,0,0
2020-05-09,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,0,0,0,0,1,1,0,0,0,0,0
2020-05-11,0,0,0,1,1,0,0,2,0,1,0
2020-05-12,0,0,0,1,0,0,0,0,0,0,0
2020-05-13,0,0,0,0,1,0,0,0,0,0,0
2020-05-14,0,0,0,0,1,0,0,0,0,0,0
2020-05-15,0,0,0,0,0,0,0,1,2,1,0
2020-05-16,0,0,0,0,0,1,0,0,0,0,0
2020-05-17,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,0,0,0,0,1,0,0,0,0,0,0
2020-05-20,0,0,0,0,0,0,0,1,0,0,0
2020-05-21,0,0,0,0,0,0,0,0,0,0,1
2020-05-22,0,0,0,0,0,0,1,0,0,0,0
2020-05-23,0,0,0,1,0,0,1,0,0,0,0
2020-05-24,0,0,0,1,0,0,0,2,0,0,0
2020-05-25,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,0,0,0,0,0,0,0,2,0,0,0
2020-05-28,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,0,0,0,0,0,0,1,0,0,0,0
2020-06-12,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,0,0,0,0,1,0,0,0,1,0,0
2020-06-15,0,0,0,1,0,0,0,0,0,0,0
2020-06-16,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,0,0,0,0,0,0,0,1,0,0,0
2020-06-19,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,0,0,0,0,1,0,0,1,0,0
2020-06-23,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,0,0,0,0,0,0,0,0,0,1,0
2020-06-27,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,0,0,0,0,0,0,1,0,0,0,0
2020-07-05,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,0,0,0,0,0,1,0,0,0,0,0
2020-07-08,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,0,0,0,0,0,1,0,0,0,0,0
2020-07-12,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,0,0,0,0,1,0,0,0,1,0,0
2020-07-14,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,0,0,0,0,0,0,0,1,0,0,0
2020-07-17,0,0,0,0,0,1,1,2,0,1,0
2020-07-18,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,0,0,0,0,0,1,1,1,0,0,0
2020-07-21,0,0,0,0,0,0,0,0,0,1,0
2020-07-22,0,0,0,1,0,0,1,0,0,0,0
2020-07-23,0,0,0,1,0,0,0,0,0,0,0
2020-07-24,0,0,0,0,0,1,0,1,1,0,0
2020-07-25,0,0,1,1,1,0,0,1,0,0,0
2020-07-26,0,0,0,0,0,1,1,0,1,0,0
2020-07-27,1,0,0,0,0,0,0,1,1,0,0
2020-07-28,0,0,0,2,1,0,0,0,0,0,0
2020-07-29,0,0,0,0,0,1,0,0,1,0,0
2020-07-30,0,0,0,0,0,0,1,0,0,0,0
2020-07-31,0,0,0,0,2,1,0,0,0,0,0
2020-08-01,0,0,0,2,0,1,0,0,0,1,0
2020-08-02,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,0,0,1,2,0,1,0,0,1,0,0
2020-08-04,0,0,0,2,1,1,2,0,0,0,0
2020-08-05,1,0,1,4,1,3,1,0,0,0,0
2020-08-06,0,0,2,0,1,0,0,0,0,0,0
2020-08-07,0,0,3,1,0,0,0,0,1,0,0
2020-08-08,0,0,2,1,0,1,0,0,0,1,0
2020-08-09,0,0,1,3,0,0,2,0,0,1,0
2020-08-10,0,0,1,4,1,1,0,1,1,0,0
2020-08-11,0,0,0,0,0,0,0,1,0,0,0
2020-08-12,0,0,0,2,0,2,1,0,0,1,0
2020-08-13,0,0,1,2,1,1,1,0,0,0,0
2020-08-14,0,0,0,1,1,0,2,0,1,0,0
2020-08-15,0,0,0,3,2,3,0,3,0,0,0
2020-08-16,0,0,0,2,0,0,0,1,0,0,0
2020-08-17,0,0,1,4,2,2,1,0,0,0,0
2020-08-18,0,0,1,2,2,2,2,0,1,0,0
2020-08-19,1,0,1,6,0,1,3,1,1,0,0
2020-08-20,0,0,0,4,2,1,1,2,0,0,0
2020-08-21,0,0,2,2,4,2,3,0,0,1,0
2020-08-22,0,0,0,2,2,1,1,1,3,0,0
2020-08-23,0,0,0,3,2,1,1,3,1,0,0
2020-08-24,0,0,1,3,0,2,2,2,2,0,0
2020-08-25,0,0,0,1,2,2,4,0,3,0,0
2020-08-26,0,0,0,2,2,2,7,3,0,1,0
2020-08-27,0,0,1,4,4,3,5,2,2,0,0
2020-08-28,0,0,0,4,1,2,1,2,0,0,0
2020-08-29,0,0,1,1,1,0,2,1,0,0,0
2020-08-30,0,0,0,2,2,0,2,2,0,1,0
2020-08-31,0,1,0,1,3,0,0,2,1,0,0
2020-09-01,0,0,1,1,2,2,2,1,0,1,0
2020-09-02,0,1,0,2,1,6,3,2,3,1,1
2020-09-03,0,0,2,1,1,2,0,2,1,1,0
2020-09-04,0,0,0,1,2,2,2,1,2,1,1
2020-09-05,0,0,0,0,1,0,3,2,2,1,0
2020-09-06,0,1,2,4,1,2,1,0,1,0,0
2020-09-07,0,0,2,1,0,4,5,4,3,2,0
2020-09-08,0,0,0,0,3,2,1,3,3,2,0
2020-09-09,0,0,0,0,1,2,2,2,1,0,0
2020-09-10,0,0,1,2,3,2,2,4,3,1,0
2020-09-11,0,1,1,4,1,2,1,0,1,1,0
2020-09-12,0,1,0,2,2,4,2,2,1,0,0
2020-09-13,0,0,0,1,1,1,1,3,2,1,0
2020-09-14,1,0,1,1,1,4,4,3,1,1,0
2020-09-15,0,0,0,1,3,1,2,4,1,1,0
2020-09-16,1,0,1,3,1,3,3,4,0,1,0
2020-09-17,0,0,1,0,2,5,3,9,2,0,0
2020-09-18,0,0,0,3,3,1,2,1,2,0,2
2020-09-19,0,0,1,2,3,1,5,5,1,1,0
2020-09-20,0,0,0,1,0,2,3,2,1,2,0
2020-09-21,0,0,0,3,5,2,4,5,2,1,0
2020-09-22,0,1,0,0,1,2,5,2,0,1,0
2020-09-23,0,0,0,4,4,3,7,5,2,3,0
2020-09-24,0,1,0,0,1,1,2,0,1,1,0
2020-09-25,1,2,0,0,5,0,3,5,1,0,0
2020-09-26,1,0,0,1,6,1,0,3,1,1,0
2020-09-27,0,1,1,2,2,0,2,1,1,0,0
2020-09-28,1,0,0,2,3,1,3,2,1,0,0
2020-09-29,0,1,1,3,3,3,3,4,2,0,0
2020-09-30,2,0,1,1,2,3,3,2,2,1,0
2020-10-01,1,1,1,5,10,7,6,10,4,3,1
2020-10-02,0,0,3,3,3,9,6,5,0,0,0
2020-10-03,1,0,2,2,4,8,7,6,1,5,0
2020-10-04,2,0,0,5,10,4,7,7,2,4,0
2020-10-05,1,4,1,7,7,6,9,8,2,3,0
2020-10-06,1,1,0,3,8,5,11,7,9,3,0
2020-10-07,0,0,4,9,8,11,15,8,7,1,1
2020-10-08,0,2,1,8,10,6,9,6,1,2,0
2020-10-09,2,1,1,8,8,9,8,10,2,0,0
2020-10-10,0,1,2,6,5,7,8,8,6,1,2
2020-10-11,0,0,3,4,6,8,9,5,6,2,3
2020-10-12,1,2,3,5,8,19,19,6,9,3,0
2020-10-13,2,3,4,14,12,17,12,7,6,0,3
2020-10-14,1,4,1,11,14,14,9,14,8,5,1
2020-10-15,3,5,3,14,13,14,21,17,7,5,0
2020-10-16,0,6,9,16,10,12,18,8,3,5,1
2020-10-17,1,1,3,11,12,15,17,14,13,5,1
2020-10-18,1,6,5,17,13,22,19,14,16,5,1
2020-10-19,1,2,4,22,19,26,27,19,11,7,1
2020-10-20,2,3,6,29,18,27,27,20,22,11,1
2020-10-21,2,6,15,16,23,19,22,21,19,7,1
2020-10-22,3,11,9,35,26,37,36,19,13,10,0
2020-10-23,2,3,13,14,17,20,23,41,11,9,2
2020-10-24,3,8,10,27,18,31,39,25,28,12,1
2020-10-25,3,8,14,20,19,25,39,30,16,16,4
2020-10-26,5,4,8,27,34,43,51,36,22,19,0
2020-10-27,3,5,19,22,27,23,35,30,23,12,1
2020-10-28,1,5,12,22,28,23,33,40,21,14,5
2020-10-29,4,5,14,22,19,28,41,37,32,16,4
2020-10-30,3,0,18,25,19,32,58,37,26,12,2
2020-10-31,0,6,12,21,18,27,35,26,21,13,5
2020-11-01,5,8,22,44,63,66,95,68,44,23,8
2020-11-02,2,3,13,31,46,43,65,55,42,14,5
