date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-22,0,0,0,0,1,1,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,1,0,0,2,0,0,0,0
2020-02-25,0,0,1,0,0,0,0,0,1,0
2020-02-26,0,0,1,0,1,0,0,1,0,0
2020-02-27,0,0,1,0,0,0,0,0,1,0
2020-02-28,0,0,0,0,0,0,1,0,0,0
2020-02-29,0,0,0,1,1,1,0,0,0,0
2020-03-01,0,0,1,1,1,1,1,0,0,1
2020-03-02,0,0,0,0,3,1,1,1,0,0
2020-03-03,0,0,0,0,1,1,0,2,0,0
2020-03-04,0,0,1,1,0,2,1,0,0,0
2020-03-05,0,0,0,0,1,0,1,2,1,0
2020-03-06,0,0,2,1,0,4,1,0,0,0
2020-03-07,0,0,2,0,3,1,5,1,0,0
2020-03-08,0,0,0,1,4,0,4,0,2,1
2020-03-09,0,0,2,3,3,4,2,2,1,0
2020-03-10,0,1,0,4,2,6,3,2,1,0
2020-03-11,0,1,0,1,5,7,5,0,2,0
2020-03-12,0,1,2,3,6,4,4,0,0,0
2020-03-13,0,0,1,1,3,9,2,5,0,1
2020-03-14,0,0,1,2,4,5,3,4,2,1
2020-03-15,0,2,2,3,2,10,2,2,4,2
2020-03-16,1,0,5,2,1,3,3,2,3,0
2020-03-17,0,1,3,3,5,6,5,3,1,0
2020-03-18,1,1,3,3,5,6,8,1,3,0
2020-03-19,0,0,0,4,6,5,4,7,5,0
2020-03-20,0,0,2,2,4,7,8,6,4,2
2020-03-21,0,0,1,6,1,5,8,2,4,2
2020-03-22,0,0,5,5,4,8,4,6,4,2
2020-03-23,1,1,5,3,7,5,5,5,4,1
2020-03-24,1,2,2,2,3,14,6,7,6,1
2020-03-25,0,0,3,4,3,7,6,3,7,0
2020-03-26,0,0,3,4,3,7,3,4,10,6
2020-03-27,0,0,3,6,4,6,6,7,4,2
2020-03-28,2,1,4,5,2,6,3,8,4,3
