date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-01-29,0,0,0,0,0,1,0,1,0,0
2020-01-30,0,0,0,1,0,0,0,0,0,0
2020-01-31,0,0,0,0,0,2,0,1,0,1
2020-02-01,0,0,0,0,0,0,0,1,0,0
2020-02-02,0,0,0,0,0,0,0,1,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,0,0,0,0,0,0,1,2
2020-02-05,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,1,0
2020-02-11,0,0,0,0,0,0,0,0,1,0
2020-02-12,0,0,0,0,1,1,0,0,1,0
2020-02-13,0,0,0,1,0,0,0,1,0,0
2020-02-14,0,0,0,0,1,0,0,0,1,0
2020-02-15,0,0,0,0,0,0,0,0,1,0
2020-02-16,0,0,0,0,0,0,0,0,2,0
2020-02-17,0,0,0,0,1,0,0,0,2,1
2020-02-18,0,0,0,0,1,0,1,0,1,1
2020-02-19,0,0,0,0,0,0,0,1,1,1
2020-02-20,0,0,0,0,1,1,1,0,1,1
2020-02-21,0,0,0,0,0,1,2,0,1,1
2020-02-22,0,0,1,1,2,0,1,0,0,0
2020-02-23,0,0,1,0,1,1,0,0,1,0
2020-02-24,0,0,1,0,1,1,0,1,0,1
2020-02-25,0,1,0,1,1,2,2,1,1,0
2020-02-26,0,0,1,0,2,0,0,1,4,0
2020-02-27,0,0,3,0,1,0,1,1,1,1
2020-02-28,0,0,1,0,2,3,1,0,4,1
2020-02-29,0,0,0,1,2,4,2,2,3,0
2020-03-01,0,1,1,1,1,6,6,2,7,1
2020-03-02,0,0,0,2,2,7,1,4,0,1
2020-03-03,0,0,2,1,2,4,4,0,4,1
2020-03-04,0,1,1,1,2,8,3,7,1,1
2020-03-05,0,0,0,4,8,12,4,5,3,2
2020-03-06,1,0,0,6,5,20,2,6,5,3
2020-03-07,0,0,2,1,6,15,15,7,3,1
2020-03-08,2,0,3,5,6,10,7,13,8,2
2020-03-09,1,2,8,10,10,16,16,13,11,5
2020-03-10,1,3,4,10,23,21,17,11,5,2
2020-03-11,1,2,19,8,17,17,16,13,8,4
2020-03-12,0,5,8,7,24,27,17,14,15,7
2020-03-13,1,3,9,14,20,32,14,14,10,8
2020-03-14,0,0,10,11,13,32,7,12,10,6
2020-03-15,1,1,8,10,29,41,27,12,9,5
2020-03-16,0,4,11,20,17,40,31,18,22,6
2020-03-17,1,1,12,15,24,41,19,16,15,4
2020-03-18,1,2,7,11,27,33,24,22,18,5
2020-03-19,2,0,11,14,21,24,26,20,26,6
2020-03-20,3,1,10,12,31,37,22,25,27,9
2020-03-21,0,2,9,11,19,31,12,25,29,14
2020-03-22,0,3,14,8,22,25,11,16,16,6
2020-03-23,0,5,11,11,24,30,21,16,25,7
2020-03-24,1,2,4,15,20,21,24,13,14,4
2020-03-25,0,2,10,9,14,30,13,14,22,6
2020-03-26,1,1,6,6,12,25,8,13,14,9
2020-03-27,1,4,8,7,11,28,19,6,22,11
2020-03-28,1,4,4,15,19,27,17,13,14,11
2020-03-29,2,1,6,7,19,18,10,3,13,2
2020-03-30,1,2,8,16,18,29,14,13,20,8
2020-03-31,0,4,6,6,14,16,9,12,16,3
2020-04-01,0,2,8,13,18,18,12,12,19,8
2020-04-02,1,0,15,10,17,24,11,6,8,5
2020-04-03,0,2,8,10,17,29,6,15,16,8
2020-04-04,0,1,9,9,10,25,4,6,9,6
2020-04-05,0,3,6,7,11,32,8,4,14,11
2020-04-06,2,1,8,8,12,11,4,9,9,15
2020-04-07,2,2,4,6,10,9,3,3,18,12
2020-04-08,0,0,11,7,14,23,3,5,7,9
2020-04-09,1,1,6,11,17,15,5,10,7,8
2020-04-10,2,1,3,9,11,13,4,10,13,12
2020-04-11,0,1,7,4,10,8,8,10,12,7
2020-04-12,0,2,1,6,13,11,3,2,9,5
2020-04-13,0,0,6,6,8,10,3,1,16,13
2020-04-14,0,2,7,9,11,15,7,6,9,9
2020-04-15,1,0,10,9,8,19,4,2,9,5
2020-04-16,0,1,4,3,9,17,5,4,8,6
2020-04-17,1,1,2,7,11,9,7,8,12,3
2020-04-18,1,1,5,5,13,12,5,1,8,5
