date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-25,0,0,0,1,0,0,0,0,0,0,0
2020-02-26,0,0,0,1,0,0,0,0,0,0,0
2020-02-27,0,0,0,0,0,0,0,0,1,0,0
2020-02-28,0,0,0,3,0,2,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,1,1,2,0,0,0,0
2020-03-02,0,0,0,0,0,1,0,1,0,0,0
2020-03-03,0,0,0,0,1,0,0,0,0,0,0
2020-03-04,0,0,0,1,1,0,1,0,1,0,0
2020-03-05,0,0,0,0,0,1,2,0,0,0,0
2020-03-06,0,0,0,2,1,1,5,2,1,0,0
2020-03-07,0,0,1,0,2,3,0,1,0,1,0
2020-03-08,0,0,0,0,0,3,1,2,0,1,0
2020-03-09,0,0,0,1,1,0,0,1,0,0,0
2020-03-10,0,0,0,3,1,2,1,1,3,0,0
2020-03-11,0,0,0,0,1,1,2,1,0,1,0
2020-03-12,0,1,1,1,2,9,5,2,2,3,0
2020-03-13,0,0,1,1,2,6,4,3,3,0,0
2020-03-14,0,0,0,3,3,4,6,4,1,2,1
2020-03-15,0,0,0,3,3,4,7,6,1,1,3
2020-03-16,0,1,1,3,5,3,5,0,3,2,0
2020-03-17,1,0,0,3,3,7,10,8,2,4,1
2020-03-18,0,0,2,5,4,6,6,8,8,3,1
2020-03-19,0,2,2,1,5,2,6,5,1,5,1
2020-03-20,1,0,0,4,2,6,6,6,8,3,0
2020-03-21,0,0,0,1,2,10,8,7,5,4,1
2020-03-22,0,0,0,5,4,5,8,5,3,4,0
2020-03-23,1,0,0,7,7,6,13,14,5,9,2
2020-03-24,1,1,0,2,4,9,14,11,9,2,0
2020-03-25,1,0,3,3,10,8,25,13,16,14,7
2020-03-26,0,2,0,5,7,13,11,4,6,11,4
2020-03-27,0,1,0,7,8,7,17,17,15,10,1
2020-03-28,0,0,1,3,1,5,5,4,6,3,1
2020-03-29,0,1,2,6,8,8,8,9,7,6,1
2020-03-30,0,1,2,10,5,8,15,8,8,13,7
2020-03-31,0,0,7,1,5,17,13,5,9,14,7
2020-04-01,0,4,2,3,14,7,11,7,8,10,4
2020-04-02,0,2,2,3,4,12,6,5,3,5,3
2020-04-03,1,0,5,5,6,12,11,9,1,2,1
2020-04-04,0,0,3,7,4,6,12,5,6,4,0
2020-04-05,1,1,2,4,6,6,4,3,5,4,0
2020-04-06,1,1,0,3,6,6,11,2,5,1,1
2020-04-07,0,0,1,4,5,8,13,2,1,1,1
2020-04-08,0,2,3,3,7,6,8,9,4,1,0
2020-04-09,2,0,3,5,3,6,9,6,6,4,3
2020-04-10,1,0,1,1,3,8,13,3,5,6,0
2020-04-11,0,3,5,6,5,10,11,3,3,1,1
2020-04-12,2,1,1,5,5,4,5,0,1,1,0
2020-04-13,0,0,2,0,2,6,8,8,5,4,2
2020-04-14,1,1,2,2,8,3,5,3,4,4,2
2020-04-15,0,1,0,2,5,1,15,6,5,2,0
2020-04-16,0,0,0,7,1,4,9,0,3,2,0
