date,80_+,others
2020-02-20,3.0,3
2020-02-21,0.0,2
2020-02-22,0.0,3
2020-02-23,0.0,4
2020-02-24,1.0,9
2020-02-25,9.0,37
2020-02-26,3.0,16
2020-02-27,4.0,22
2020-02-28,5.0,35
2020-02-29,5.0,43
2020-03-01,9.0,48
2020-03-02,6.0,72
2020-03-03,9.0,83
2020-03-04,6.0,101
2020-03-05,7.0,102
2020-03-06,13.0,128
2020-03-07,3.0,124
2020-03-08,9.0,110
2020-03-09,9.0,150
2020-03-10,7.0,150
2020-03-11,9.0,181
2020-03-12,14.0,184
2020-03-13,13.0,234
2020-03-14,14.0,212
2020-03-15,15.0,203
2020-03-16,7.0,231
2020-03-17,14.0,271
2020-03-18,15.0,296
2020-03-19,15.0,259
2020-03-20,11.0,277
2020-03-21,18.0,231
2020-03-22,17.0,278
2020-03-23,22.0,303
2020-03-24,21.0,285
2020-03-25,26.0,314
2020-03-26,20.0,225
2020-03-27,19.0,245
2020-03-28,15.0,185
2020-03-29,12.0,182
2020-03-30,15.0,208
2020-03-31,16.0,174
2020-04-01,17.0,175
2020-04-02,18.0,170
2020-04-03,13.0,133
2020-04-04,14.0,112
2020-04-05,6.0,93
2020-04-06,14.0,114
2020-04-07,33.0,105
2020-04-08,25.0,117
2020-04-09,39.0,114
2020-04-10,23.0,88
2020-04-11,16.0,72
2020-04-12,14.0,54
2020-04-13,8.0,47
2020-04-14,18.0,60
2020-04-15,20.0,60
2020-04-16,12.0,62
2020-04-17,18.0,70
2020-04-18,27.0,57
2020-04-19,32.0,52
2020-04-20,38.0,57
2020-04-21,27.0,46
2020-04-22,30.0,62
2020-04-23,30.0,59
2020-04-24,30.0,46
2020-04-25,36.0,42
2020-04-26,25.0,50
2020-04-27,23.0,35
2020-04-28,20.0,37
2020-04-29,17.0,54
2020-04-30,22.0,36
2020-05-01,25.0,28
2020-05-02,16.0,31
2020-05-03,9.0,25
2020-05-04,16.0,27
2020-05-05,11.0,32
2020-05-06,28.0,33
2020-05-07,11.0,24
2020-05-08,18.0,22
2020-05-09,6.0,21
2020-05-10,8.0,13
2020-05-11,13.0,14
2020-05-12,8.0,12
2020-05-13,13.0,18
2020-05-14,13.0,20
2020-05-15,12.0,21
2020-05-16,6.0,19
2020-05-17,10.0,10
2020-05-18,5.0,9
2020-05-19,10.0,12
2020-05-20,2.0,16
2020-05-21,5.0,13
2020-05-22,2.0,11
2020-05-23,8.0,7
2020-05-24,5.0,8
2020-05-25,5.0,10
2020-05-26,10.0,6
2020-05-27,2.0,9
2020-05-28,2.0,4
2020-05-29,10.0,8
2020-05-30,0.0,9
2020-05-31,2.0,5
2020-06-01,3.0,6
2020-06-02,3.0,5
2020-06-03,3.0,2
2020-06-04,4.0,5
2020-06-05,2.0,8
2020-06-06,3.0,8
2020-06-07,3.0,5
2020-06-08,2.0,4
2020-06-09,5.0,5
2020-06-10,4.0,8
2020-06-11,3.0,5
2020-06-12,1.0,5
2020-06-13,3.0,1
2020-06-14,1.0,4
2020-06-15,5.0,3
2020-06-16,2.0,7
2020-06-17,0.0,4
2020-06-18,4.0,6
2020-06-19,5.0,5
2020-06-20,2.0,4
2020-06-21,2.0,3
2020-06-22,2.0,4
2020-06-23,2.0,0
2020-06-24,2.0,8
2020-06-25,3.0,3
2020-06-26,3.0,5
2020-06-27,0.0,2
2020-06-28,1.0,2
2020-06-29,2.0,0
2020-06-30,1.0,6
2020-07-01,1.0,5
2020-07-02,1.0,3
2020-07-03,0.0,0
2020-07-04,1.0,4
2020-07-05,2.0,0
2020-07-06,0.0,2
2020-07-07,0.0,2
2020-07-08,0.0,3
2020-07-09,0.0,3
2020-07-10,2.0,2
2020-07-11,0.0,0
2020-07-12,0.0,2
2020-07-13,3.0,0
2020-07-14,0.0,4
2020-07-15,2.0,1
2020-07-16,1.0,2
2020-07-17,1.0,0
2020-07-18,0.0,1
2020-07-19,0.0,2
2020-07-20,0.0,0
2020-07-21,3.0,2
2020-07-22,0.0,6
2020-07-23,0.0,6
2020-07-24,1.0,3
2020-07-25,2.0,2
2020-07-26,1.0,2
2020-07-27,1.0,3
2020-07-28,1.0,4
2020-07-29,0.0,5
2020-07-30,0.0,5
2020-07-31,0.0,3
2020-08-01,2.0,4
2020-08-02,3.0,0
2020-08-03,2.0,2
2020-08-04,2.0,8
2020-08-05,1.0,3
2020-08-06,1.0,2
2020-08-07,1.0,3
2020-08-08,1.0,5
2020-08-09,0.0,1
2020-08-10,2.0,3
2020-08-11,0.0,4
2020-08-12,0.0,5
2020-08-13,1.0,5
2020-08-14,2.0,8
2020-08-15,2.0,4
2020-08-16,1.0,3
2020-08-17,0.0,6
2020-08-18,2.0,8
2020-08-19,1.0,5
2020-08-20,0.0,6
2020-08-21,1.0,1
2020-08-22,1.0,4
2020-08-23,1.0,6
2020-08-24,2.0,8
2020-08-25,0.0,9
2020-08-26,1.0,7
2020-08-27,1.0,4
2020-08-28,1.0,6
2020-08-29,1.0,7
2020-08-30,2.0,14
2020-08-31,1.0,13
2020-09-01,0.0,11
2020-09-02,3.0,10
2020-09-03,4.0,6
2020-09-04,4.0,7
2020-09-05,3.0,9
2020-09-06,2.0,7
2020-09-07,1.0,12
2020-09-08,1.0,7
2020-09-09,6.0,20
2020-09-10,1.0,9
2020-09-11,3.0,11
2020-09-12,3.0,16
2020-09-13,2.0,9
2020-09-14,1.0,19
