date,80_+,others
2020-02-20,5.0,2
2020-02-21,5.0,3
2020-02-22,3.0,1
2020-02-23,4.0,8
2020-02-24,2.0,14
2020-02-25,3.0,6
2020-02-26,3.0,4
2020-02-27,7.0,10
2020-02-28,6.0,7
2020-02-29,4.0,8
2020-03-01,11.0,11
2020-03-02,8.0,18
2020-03-03,14.0,28
2020-03-04,8.0,17
2020-03-05,18.0,25
2020-03-06,13.0,35
2020-03-07,12.0,45
2020-03-08,14.0,35
2020-03-09,20.0,50
2020-03-10,19.0,53
2020-03-11,22.0,66
2020-03-12,32.0,68
2020-03-13,32.0,78
2020-03-14,21.0,74
2020-03-15,23.0,86
2020-03-16,43.0,107
2020-03-17,30.0,147
2020-03-18,39.0,135
2020-03-19,34.0,139
2020-03-20,51.0,142
2020-03-21,62.0,126
2020-03-22,35.0,96
2020-03-23,54.0,141
2020-03-24,54.0,146
2020-03-25,46.0,107
2020-03-26,41.0,100
2020-03-27,59.0,98
2020-03-28,38.0,83
2020-03-29,36.0,54
2020-03-30,36.0,85
2020-03-31,44.0,51
2020-04-01,32.0,65
2020-04-02,24.0,61
2020-04-03,25.0,36
2020-04-04,30.0,44
2020-04-05,25.0,37
2020-04-06,29.0,45
2020-04-07,37.0,43
2020-04-08,26.0,46
2020-04-09,28.0,46
2020-04-10,27.0,22
2020-04-11,26.0,22
2020-04-12,24.0,23
2020-04-13,29.0,12
2020-04-14,33.0,34
2020-04-15,18.0,22
2020-04-16,20.0,23
2020-04-17,25.0,25
2020-04-18,20.0,19
2020-04-19,26.0,11
2020-04-20,23.0,18
2020-04-21,24.0,16
2020-04-22,23.0,20
2020-04-23,24.0,22
2020-04-24,22.0,16
2020-04-25,9.0,14
2020-04-26,15.0,8
2020-04-27,12.0,17
2020-04-28,24.0,10
2020-04-29,15.0,16
2020-04-30,13.0,11
2020-05-01,10.0,9
2020-05-02,4.0,10
2020-05-03,8.0,7
2020-05-04,9.0,10
2020-05-05,14.0,8
2020-05-06,6.0,6
2020-05-07,11.0,7
2020-05-08,10.0,6
2020-05-09,6.0,6
2020-05-10,0.0,3
2020-05-11,5.0,10
2020-05-12,5.0,3
2020-05-13,3.0,2
2020-05-14,1.0,8
2020-05-15,4.0,6
2020-05-16,4.0,4
2020-05-17,5.0,0
2020-05-18,2.0,1
2020-05-19,1.0,8
2020-05-20,4.0,3
2020-05-21,2.0,1
2020-05-22,1.0,1
2020-05-23,2.0,0
2020-05-24,1.0,1
2020-05-25,5.0,0
2020-05-26,1.0,2
2020-05-27,0.0,2
2020-05-28,0.0,1
2020-05-29,1.0,4
2020-05-30,0.0,0
2020-05-31,0.0,1
2020-06-01,1.0,2
2020-06-02,2.0,2
2020-06-03,2.0,0
2020-06-04,1.0,1
2020-06-05,1.0,2
2020-06-06,0.0,1
2020-06-07,0.0,0
2020-06-08,1.0,1
2020-06-09,1.0,2
2020-06-10,1.0,0
2020-06-11,1.0,1
2020-06-12,1.0,2
2020-06-13,1.0,2
2020-06-14,0.0,0
2020-06-15,0.0,1
2020-06-16,1.0,0
2020-06-17,0.0,0
2020-06-18,0.0,0
2020-06-19,3.0,1
2020-06-20,0.0,0
2020-06-21,0.0,1
2020-06-22,0.0,0
2020-06-23,0.0,0
2020-06-24,0.0,1
2020-06-25,1.0,0
2020-06-26,0.0,1
2020-06-27,1.0,0
2020-06-28,0.0,0
2020-06-29,1.0,2
2020-06-30,0.0,3
2020-07-01,1.0,2
2020-07-02,0.0,1
2020-07-03,0.0,1
2020-07-04,0.0,0
2020-07-05,0.0,1
2020-07-06,1.0,3
2020-07-07,0.0,2
2020-07-08,0.0,1
2020-07-09,1.0,5
2020-07-10,1.0,4
2020-07-11,0.0,3
2020-07-12,0.0,5
2020-07-13,0.0,1
2020-07-14,2.0,2
2020-07-15,0.0,3
2020-07-16,3.0,4
2020-07-17,1.0,7
2020-07-18,2.0,0
2020-07-19,0.0,3
2020-07-20,0.0,0
2020-07-21,2.0,3
2020-07-22,0.0,1
2020-07-23,1.0,5
2020-07-24,2.0,1
2020-07-25,1.0,2
2020-07-26,0.0,3
2020-07-27,0.0,5
2020-07-28,1.0,2
2020-07-29,1.0,6
2020-07-30,0.0,2
2020-07-31,2.0,2
2020-08-01,2.0,5
2020-08-02,2.0,4
