date,80_+,others
2020-01-31,1.0,5
2020-02-01,1.0,2
2020-02-02,0.0,1
2020-02-03,0.0,1
2020-02-04,3.0,1
2020-02-05,1.0,2
2020-02-06,0.0,0
2020-02-07,0.0,0
2020-02-08,1.0,1
2020-02-09,0.0,0
2020-02-10,5.0,2
2020-02-11,3.0,0
2020-02-12,2.0,3
2020-02-13,0.0,3
2020-02-14,2.0,1
2020-02-15,4.0,1
2020-02-16,2.0,2
2020-02-17,3.0,2
2020-02-18,4.0,9
2020-02-19,4.0,3
2020-02-20,4.0,7
2020-02-21,4.0,5
2020-02-22,2.0,8
2020-02-23,3.0,9
2020-02-24,2.0,13
2020-02-25,2.0,23
2020-02-26,4.0,6
2020-02-27,5.0,14
2020-02-28,8.0,15
2020-02-29,7.0,19
2020-03-01,16.0,40
2020-03-02,9.0,46
2020-03-03,10.0,49
2020-03-04,9.0,46
2020-03-05,13.0,68
2020-03-06,18.0,85
2020-03-07,13.0,109
2020-03-08,17.0,122
2020-03-09,25.0,177
2020-03-10,24.0,195
2020-03-11,26.0,189
2020-03-12,42.0,228
2020-03-13,46.0,265
2020-03-14,24.0,236
2020-03-15,37.0,246
2020-03-16,64.0,284
2020-03-17,47.0,290
2020-03-18,48.0,277
2020-03-19,55.0,279
2020-03-20,63.0,308
2020-03-21,74.0,229
2020-03-22,39.0,206
2020-03-23,50.0,238
2020-03-24,44.0,223
2020-03-25,45.0,184
2020-03-26,37.0,169
2020-03-27,56.0,153
2020-03-28,45.0,160
2020-03-29,29.0,123
2020-03-30,40.0,178
2020-03-31,39.0,123
2020-04-01,35.0,151
2020-04-02,30.0,138
2020-04-03,34.0,125
2020-04-04,35.0,102
2020-04-05,44.0,115
2020-04-06,36.0,93
2020-04-07,48.0,80
2020-04-08,26.0,112
2020-04-09,22.0,111
2020-04-10,34.0,87
2020-04-11,27.0,75
2020-04-12,23.0,72
2020-04-13,38.0,54
2020-04-14,30.0,92
2020-04-15,22.0,84
2020-04-16,18.0,71
2020-04-17,20.0,69
2020-04-18,24.0,67
2020-04-19,26.0,35
2020-04-20,25.0,74
2020-04-21,21.0,84
2020-04-22,22.0,89
2020-04-23,30.0,66
