date,80_+,others
2020-02-16,1.0,0
2020-02-17,0.0,0
2020-02-18,0.0,0
2020-02-19,0.0,0
2020-02-20,0.0,1
2020-02-21,0.0,2
2020-02-22,1.0,1
2020-02-23,0.0,1
2020-02-24,0.0,1
2020-02-25,0.0,1
2020-02-26,0.0,1
2020-02-27,1.0,2
2020-02-28,2.0,6
2020-02-29,0.0,7
2020-03-01,4.0,19
2020-03-02,2.0,22
2020-03-03,6.0,23
2020-03-04,5.0,18
2020-03-05,5.0,18
2020-03-06,4.0,36
2020-03-07,13.0,29
2020-03-08,12.0,43
2020-03-09,8.0,40
2020-03-10,12.0,79
2020-03-11,9.0,50
2020-03-12,13.0,42
2020-03-13,7.0,94
2020-03-14,7.0,46
2020-03-15,11.0,68
2020-03-16,8.0,86
2020-03-17,14.0,63
2020-03-18,13.0,70
2020-03-19,13.0,70
2020-03-20,18.0,79
2020-03-21,7.0,55
2020-03-22,4.0,39
2020-03-23,11.0,51
2020-03-24,4.0,35
2020-03-25,15.0,42
2020-03-26,15.0,41
2020-03-27,20.0,60
2020-03-28,7.0,22
2020-03-29,5.0,23
2020-03-30,11.0,36
2020-03-31,4.0,23
2020-04-01,13.0,54
2020-04-02,50.0,37
2020-04-03,9.0,21
2020-04-04,5.0,23
2020-04-05,6.0,22
2020-04-06,13.0,23
2020-04-07,9.0,19
2020-04-08,6.0,17
2020-04-09,12.0,13
2020-04-10,19.0,28
2020-04-11,11.0,11
2020-04-12,18.0,14
2020-04-13,18.0,20
2020-04-14,16.0,20
2020-04-15,15.0,20
2020-04-16,3.0,10
2020-04-17,9.0,7
2020-04-18,10.0,12
2020-04-19,4.0,3
2020-04-20,7.0,8
2020-04-21,4.0,3
2020-04-22,8.0,11
2020-04-23,2.0,12
2020-04-24,9.0,10
2020-04-25,1.0,10
2020-04-26,2.0,2
2020-04-27,2.0,4
2020-04-28,2.0,7
2020-04-29,6.0,6
2020-04-30,0.0,9
2020-05-01,2.0,4
2020-05-02,2.0,6
2020-05-03,0.0,4
2020-05-04,1.0,3
2020-05-05,1.0,5
2020-05-06,4.0,3
2020-05-07,6.0,6
2020-05-08,4.0,7
2020-05-09,2.0,1
2020-05-10,0.0,2
2020-05-11,2.0,6
2020-05-12,2.0,3
2020-05-13,1.0,1
2020-05-14,0.0,2
2020-05-15,0.0,5
2020-05-16,1.0,1
2020-05-17,0.0,2
2020-05-18,0.0,2
2020-05-19,0.0,0
2020-05-20,3.0,2
2020-05-21,0.0,4
2020-05-22,1.0,1
2020-05-23,1.0,0
2020-05-24,0.0,0
2020-05-25,0.0,1
2020-05-26,0.0,2
2020-05-27,0.0,5
2020-05-28,0.0,1
2020-05-29,0.0,0
2020-05-30,0.0,0
2020-05-31,1.0,0
2020-06-01,0.0,0
2020-06-02,0.0,1
2020-06-03,0.0,0
2020-06-04,0.0,0
2020-06-05,1.0,1
2020-06-06,1.0,0
2020-06-07,0.0,2
2020-06-08,0.0,0
2020-06-09,0.0,0
2020-06-10,0.0,2
2020-06-11,1.0,0
2020-06-12,1.0,0
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,0
2020-06-16,0.0,0
2020-06-17,0.0,0
2020-06-18,1.0,2
2020-06-19,0.0,0
2020-06-20,0.0,0
2020-06-21,0.0,1
2020-06-22,0.0,1
2020-06-23,0.0,0
2020-06-24,0.0,1
2020-06-25,0.0,1
2020-06-26,0.0,0
2020-06-27,0.0,0
2020-06-28,0.0,1
2020-06-29,0.0,2
2020-06-30,0.0,2
2020-07-01,0.0,0
2020-07-02,0.0,1
2020-07-03,0.0,1
2020-07-04,0.0,2
2020-07-05,0.0,2
2020-07-06,1.0,1
2020-07-07,0.0,1
2020-07-08,0.0,0
2020-07-09,0.0,1
2020-07-10,0.0,0
2020-07-11,0.0,2
2020-07-12,0.0,0
2020-07-13,1.0,0
2020-07-14,0.0,4
2020-07-15,0.0,0
2020-07-16,0.0,1
2020-07-17,0.0,2
2020-07-18,0.0,0
2020-07-19,0.0,0
2020-07-20,0.0,3
2020-07-21,0.0,2
2020-07-22,0.0,2
2020-07-23,0.0,4
2020-07-24,0.0,1
2020-07-25,0.0,5
2020-07-26,0.0,4
2020-07-27,0.0,0
2020-07-28,0.0,1
2020-07-29,1.0,3
2020-07-30,0.0,1
2020-07-31,1.0,5
2020-08-01,0.0,2
2020-08-02,0.0,2
2020-08-03,0.0,2
2020-08-04,1.0,4
2020-08-05,1.0,1
2020-08-06,0.0,5
2020-08-07,0.0,1
2020-08-08,0.0,4
2020-08-09,0.0,1
2020-08-10,0.0,4
2020-08-11,1.0,5
2020-08-12,0.0,4
2020-08-13,0.0,7
2020-08-14,0.0,5
2020-08-15,0.0,4
2020-08-16,0.0,6
2020-08-17,0.0,7
2020-08-18,0.0,7
2020-08-19,0.0,12
2020-08-20,1.0,10
2020-08-21,1.0,12
2020-08-22,0.0,4
2020-08-23,0.0,5
2020-08-24,0.0,7
2020-08-25,0.0,4
2020-08-26,0.0,13
2020-08-27,1.0,6
2020-08-28,1.0,6
2020-08-29,1.0,9
2020-08-30,1.0,7
2020-08-31,0.0,6
2020-09-01,0.0,20
2020-09-02,1.0,25
2020-09-03,1.0,15
2020-09-04,0.0,20
2020-09-05,1.0,9
2020-09-06,1.0,10
2020-09-07,0.0,16
2020-09-08,0.0,12
2020-09-09,1.0,8
2020-09-10,0.0,17
2020-09-11,2.0,13
2020-09-12,2.0,13
2020-09-13,0.0,16
2020-09-14,1.0,14
2020-09-15,2.0,14
2020-09-16,2.0,15
2020-09-17,1.0,19
2020-09-18,1.0,14
2020-09-19,3.0,12
2020-09-20,2.0,19
2020-09-21,1.0,25
2020-09-22,0.0,19
2020-09-23,0.0,15
2020-09-24,0.0,14
2020-09-25,1.0,19
2020-09-26,2.0,24
2020-09-27,1.0,24
2020-09-28,1.0,33
2020-09-29,2.0,36
2020-09-30,2.0,34
2020-10-01,5.0,35
2020-10-02,0.0,40
2020-10-03,1.0,47
2020-10-04,0.0,53
2020-10-05,4.0,64
2020-10-06,1.0,71
2020-10-07,5.0,75
2020-10-08,1.0,72
2020-10-09,2.0,71
2020-10-10,6.0,81
2020-10-11,3.0,73
2020-10-12,6.0,106
2020-10-13,7.0,118
2020-10-14,5.0,118
2020-10-15,5.0,109
2020-10-16,4.0,129
2020-10-17,10.0,119
2020-10-18,4.0,134
2020-10-19,13.0,161
2020-10-20,13.0,218
2020-10-21,18.0,201
2020-10-22,15.0,163
2020-10-23,9.0,191
2020-10-24,14.0,228
2020-10-25,16.0,211
2020-10-26,35.0,297
2020-10-27,24.0,265
2020-10-28,33.0,289
2020-10-29,23.0,267
2020-10-30,26.0,246
2020-10-31,23.0,252
2020-11-01,32.0,298
2020-11-02,35.0,387
2020-11-03,26.0,304
2020-11-04,42.0,374
2020-11-05,36.0,304
2020-11-06,39.0,341
2020-11-07,35.0,300
2020-11-08,39.0,295
2020-11-09,29.0,351
2020-11-10,28.0,346
2020-11-11,53.0,383
2020-11-12,30.0,325
2020-11-13,39.0,355
2020-11-14,38.0,375
2020-11-15,47.0,371
2020-11-16,53.0,398
2020-11-17,32.0,308
2020-11-18,45.0,412
2020-11-19,36.0,346
2020-11-20,50.0,646
2020-11-21,34.0,364
2020-11-22,56.0,567
2020-11-23,40.0,439
2020-11-24,30.0,392
2020-11-25,33.0,390
2020-11-26,39.0,308
2020-11-27,41.0,337
2020-11-28,31.0,339
2020-11-29,34.0,284
2020-11-30,30.0,444
2020-12-01,40.0,439
2020-12-02,29.0,357
2020-12-03,45.0,320
2020-12-04,31.0,377
2020-12-05,35.0,309
2020-12-06,35.0,249
2020-12-07,44.0,461
2020-12-08,37.0,276
2020-12-09,31.0,278
2020-12-10,29.0,340
2020-12-11,42.0,264
2020-12-12,19.0,290
2020-12-13,27.0,250
2020-12-14,48.0,517
2020-12-15,24.0,300
2020-12-16,29.0,293
2020-12-17,15.0,251
2020-12-18,27.0,311
2020-12-19,29.0,250
2020-12-20,40.0,365
2020-12-21,29.0,319
2020-12-22,30.0,292
2020-12-23,28.0,357
2020-12-24,36.0,369
2020-12-25,37.0,372
2020-12-26,36.0,402
2020-12-27,37.0,422
2020-12-28,51.0,473
2020-12-29,27.0,357
2020-12-30,37.0,365
2020-12-31,36.0,357
2021-01-01,33.0,394
2021-01-02,47.0,383
2021-01-03,27.0,362
2021-01-04,62.0,491
2021-01-05,36.0,343
2021-01-06,40.0,303
2021-01-07,36.0,293
2021-01-08,35.0,303
2021-01-09,21.0,263
2021-01-10,24.0,235
2021-01-11,43.0,273
2021-01-12,35.0,244
2021-01-13,27.0,208
2021-01-14,40.0,226
2021-01-15,29.0,251
2021-01-16,26.0,251
2021-01-17,20.0,269
2021-01-18,43.0,318
2021-01-19,32.0,320
2021-01-20,25.0,305
2021-01-21,30.0,288
2021-01-22,31.0,287
2021-01-23,32.0,300
2021-01-24,28.0,276
2021-01-25,33.0,320
2021-01-26,20.0,282
2021-01-27,25.0,237
2021-01-28,19.0,209
2021-01-29,28.0,230
2021-01-30,22.0,222
2021-01-31,15.0,182
2021-02-01,25.0,231
2021-02-02,12.0,182
2021-02-03,18.0,212
2021-02-04,27.0,191
2021-02-05,20.0,173
2021-02-06,19.0,185
2021-02-07,8.0,191
2021-02-08,17.0,192
2021-02-09,9.0,175
2021-02-10,17.0,161
2021-02-11,12.0,140
2021-02-12,11.0,157
2021-02-13,11.0,175
2021-02-14,9.0,143
2021-02-15,21.0,191
2021-02-16,12.0,203
2021-02-17,17.0,190
2021-02-18,16.0,234
2021-02-19,18.0,215
2021-02-20,12.0,246
2021-02-21,33.0,288
2021-02-22,21.0,338
2021-02-23,22.0,340
2021-02-24,25.0,364
2021-02-25,25.0,362
2021-02-26,37.0,378
2021-02-27,28.0,410
2021-02-28,27.0,393
2021-03-01,37.0,551
2021-03-02,29.0,556
2021-03-03,32.0,571
2021-03-04,30.0,548
2021-03-05,27.0,577
2021-03-06,33.0,602
2021-03-07,43.0,554
2021-03-08,42.0,690
2021-03-09,34.0,617
2021-03-10,36.0,738
2021-03-11,41.0,637
2021-03-12,50.0,653
2021-03-13,40.0,631
2021-03-14,32.0,524
2021-03-15,47.0,667
2021-03-16,41.0,621
2021-03-17,43.0,618
2021-03-18,35.0,537
2021-03-19,42.0,575
2021-03-20,45.0,518
2021-03-21,16.0,373
2021-03-22,31.0,520
2021-03-23,31.0,453
2021-03-24,30.0,427
2021-03-25,31.0,402
2021-03-26,32.0,408
2021-03-27,23.0,334
2021-03-28,16.0,285
2021-03-29,33.0,368
2021-03-30,17.0,273
2021-03-31,15.0,271
2021-04-01,17.0,224
2021-04-02,15.0,225
2021-04-03,14.0,193
2021-04-04,17.0,170
2021-04-05,17.0,166
2021-04-06,12.0,193
2021-04-07,13.0,178
2021-04-08,14.0,191
2021-04-09,11.0,178
2021-04-10,10.0,163
2021-04-11,10.0,165
2021-04-12,7.0,167
2021-04-13,16.0,120
2021-04-14,3.0,136
2021-04-15,4.0,117
2021-04-16,8.0,110
2021-04-17,3.0,131
2021-04-18,6.0,112
2021-04-19,7.0,132
2021-04-20,14.0,116
2021-04-21,11.0,124
2021-04-22,5.0,110
2021-04-23,2.0,86
2021-04-24,5.0,103
2021-04-25,4.0,84
2021-04-26,7.0,101
2021-04-27,2.0,75
2021-04-28,2.0,87
2021-04-29,4.0,69
2021-04-30,9.0,61
2021-05-01,5.0,65
2021-05-02,2.0,53
2021-05-03,11.0,70
2021-05-04,1.0,55
2021-05-05,2.0,52
2021-05-06,2.0,43
2021-05-07,0.0,48
2021-05-08,2.0,48
2021-05-09,3.0,39
2021-05-10,4.0,28
2021-05-11,2.0,43
2021-05-12,2.0,33
2021-05-13,1.0,17
2021-05-14,0.0,22
2021-05-15,0.0,23
2021-05-16,0.0,21
2021-05-17,1.0,27
2021-05-18,0.0,27
2021-05-19,1.0,21
2021-05-20,0.0,19
2021-05-21,0.0,15
2021-05-22,2.0,14
2021-05-23,0.0,18
2021-05-24,1.0,12
2021-05-25,0.0,11
2021-05-26,1.0,23
2021-05-27,0.0,20
2021-05-28,1.0,17
2021-05-29,0.0,13
2021-05-30,0.0,6
2021-05-31,1.0,9
2021-06-01,0.0,20
2021-06-02,0.0,11
2021-06-03,1.0,15
2021-06-04,2.0,8
2021-06-05,0.0,13
2021-06-06,0.0,17
2021-06-07,0.0,17
2021-06-08,0.0,7
2021-06-09,0.0,8
2021-06-10,1.0,16
2021-06-11,0.0,12
2021-06-12,0.0,12
2021-06-13,1.0,6
2021-06-14,1.0,5
2021-06-15,1.0,7
2021-06-16,0.0,8
2021-06-17,0.0,8
2021-06-18,0.0,4
2021-06-19,0.0,6
2021-06-20,0.0,5
2021-06-21,0.0,7
2021-06-22,0.0,5
2021-06-23,1.0,7
2021-06-24,0.0,10
2021-06-25,0.0,9
2021-06-26,0.0,4
2021-06-27,0.0,3
2021-06-28,0.0,6
2021-06-29,0.0,8
2021-06-30,0.0,10
2021-07-01,0.0,9
2021-07-02,0.0,5
2021-07-03,0.0,5
2021-07-04,0.0,6
2021-07-05,1.0,11
2021-07-06,0.0,13
2021-07-07,0.0,20
2021-07-08,1.0,16
2021-07-09,1.0,10
2021-07-10,1.0,13
2021-07-11,0.0,11
2021-07-12,0.0,14
2021-07-13,0.0,14
2021-07-14,2.0,19
2021-07-15,2.0,26
2021-07-16,0.0,30
2021-07-17,0.0,30
2021-07-18,1.0,27
2021-07-19,1.0,33
2021-07-20,3.0,45
2021-07-21,1.0,53
2021-07-22,1.0,33
