date,80_+,others
2020-02-26,3.0,0
2020-02-27,0.0,3
2020-02-28,6.0,4
2020-02-29,3.0,10
2020-03-01,1.0,14
2020-03-02,8.0,21
2020-03-03,8.0,20
2020-03-04,12.0,30
2020-03-05,7.0,30
2020-03-06,15.0,57
2020-03-07,12.0,47
2020-03-08,14.0,47
2020-03-09,19.0,62
2020-03-10,10.0,91
2020-03-11,26.0,85
2020-03-12,46.0,128
2020-03-13,41.0,127
2020-03-14,78.0,140
2020-03-15,25.0,82
2020-03-16,28.0,123
2020-03-17,38.0,158
2020-03-18,53.0,139
2020-03-19,41.0,181
2020-03-20,38.0,155
2020-03-21,111.0,188
2020-03-22,26.0,79
2020-03-23,47.0,156
2020-03-24,44.0,237
2020-03-25,55.0,154
2020-03-26,55.0,121
2020-03-27,51.0,138
2020-03-28,44.0,204
2020-03-29,13.0,89
2020-03-30,29.0,122
2020-03-31,39.0,123
2020-04-01,41.0,145
2020-04-02,34.0,170
2020-04-03,31.0,112
2020-04-04,24.0,74
2020-04-05,28.0,28
2020-04-06,54.0,111
2020-04-07,38.0,112
2020-04-08,43.0,81
2020-04-09,54.0,88
2020-04-10,41.0,60
2020-04-11,34.0,63
2020-04-12,6.0,14
2020-04-13,8.0,24
2020-04-14,37.0,57
2020-04-15,26.0,83
2020-04-16,26.0,58
2020-04-17,16.0,43
2020-04-18,27.0,21
2020-04-19,5.0,7
2020-04-20,7.0,35
2020-04-21,11.0,44
2020-04-22,14.0,57
2020-04-23,4.0,45
2020-04-24,12.0,58
2020-04-25,2.0,11
2020-04-26,6.0,21
2020-04-27,11.0,30
2020-04-28,2.0,34
2020-04-29,13.0,28
2020-04-30,5.0,39
2020-05-01,5.0,22
2020-05-02,12.0,18
2020-05-03,6.0,18
2020-05-04,12.0,15
2020-05-05,1.0,39
2020-05-06,1.0,25
2020-05-07,5.0,22
2020-05-08,7.0,34
2020-05-09,1.0,2
2020-05-10,1.0,10
2020-05-11,2.0,7
2020-05-12,1.0,17
2020-05-13,2.0,18
2020-05-14,3.0,15
2020-05-15,0.0,27
2020-05-16,6.0,4
2020-05-17,0.0,5
2020-05-18,2.0,4
2020-05-19,0.0,17
2020-05-20,0.0,3
2020-05-21,0.0,7
2020-05-22,1.0,9
2020-05-23,1.0,3
2020-05-24,1.0,0
2020-05-25,1.0,1
2020-05-26,0.0,0
2020-05-27,0.0,5
2020-05-28,1.0,3
2020-05-29,0.0,3
2020-05-30,0.0,1
2020-05-31,0.0,1
2020-06-01,0.0,8
2020-06-02,0.0,0
2020-06-03,0.0,0
2020-06-04,0.0,2
2020-06-05,0.0,3
2020-06-06,0.0,3
2020-06-07,0.0,1
2020-06-08,0.0,1
2020-06-09,0.0,1
2020-06-10,0.0,3
2020-06-11,0.0,3
2020-06-12,1.0,6
2020-06-13,0.0,8
2020-06-14,1.0,0
