date,incidence,incidence_7_days_moving_average
2020-02-25,1,
2020-02-26,3,
2020-02-27,1,
2020-02-28,12,5.0
2020-02-29,4,5.857142857142857
2020-03-01,6,6.714285714285714
2020-03-02,6,8.285714285714286
2020-03-03,3,10.571428571428571
2020-03-04,9,12.0
2020-03-05,7,14.428571428571429
2020-03-06,23,19.0
2020-03-07,20,21.142857142857142
2020-03-08,16,31.285714285714285
2020-03-09,23,38.0
2020-03-10,35,45.142857142857146
2020-03-11,24,54.0
2020-03-12,78,63.57142857142857
2020-03-13,70,72.71428571428571
2020-03-14,70,84.14285714285714
2020-03-15,78,83.42857142857143
2020-03-16,90,88.14285714285714
2020-03-17,99,91.14285714285714
2020-03-18,104,92.71428571428571
2020-03-19,73,100.0
2020-03-20,103,102.28571428571429
2020-03-21,91,115.85714285714286
2020-03-22,89,124.28571428571429
2020-03-23,141,134.57142857142858
2020-03-24,115,133.85714285714286
2020-03-25,199,137.14285714285714
2020-03-26,132,140.57142857142858
2020-03-27,175,149.14285714285714
2020-03-28,86,140.71428571428572
2020-03-29,112,134.28571428571428
2020-03-30,165,127.42857142857143
2020-03-31,175,128.71428571428572
2020-04-01,140,124.71428571428571
2020-04-02,87,114.57142857142857
2020-04-03,127,100.0
2020-04-04,95,94.0
2020-04-05,84,93.57142857142857
2020-04-06,94,87.0
2020-04-07,73,87.57142857142857
2020-04-08,98,83.28571428571429
2020-04-09,84,78.42857142857143
2020-04-10,81,77.71428571428571
2020-04-11,99,74.71428571428571
2020-04-12,54,70.0
2020-04-13,60,65.85714285714286
2020-04-14,68,57.285714285714285
2020-04-15,77,54.285714285714285
2020-04-16,51,53.285714285714285
2020-04-17,52,50.142857142857146
2020-04-18,39,45.714285714285715
2020-04-19,33,46.42857142857143
2020-04-20,53,45.57142857142857
2020-04-21,46,42.285714285714285
2020-04-22,46,39.0
2020-04-23,56,36.42857142857143
2020-04-24,46,33.142857142857146
2020-04-25,16,30.0
2020-04-26,10,27.571428571428573
2020-04-27,35,23.714285714285715
2020-04-28,23,24.285714285714285
2020-04-29,24,24.285714285714285
