date,incidence,incidence_7_days_moving_average
2020-02-24,1,
2020-02-25,0,
2020-02-26,1,
2020-02-27,0,0.8571428571428571
2020-02-28,1,1.0
2020-02-29,3,1.0
2020-03-01,0,1.1428571428571428
2020-03-02,1,1.4285714285714286
2020-03-03,1,1.7142857142857142
2020-03-04,1,3.4285714285714284
2020-03-05,1,7.285714285714286
2020-03-06,3,11.0
2020-03-07,5,15.571428571428571
2020-03-08,12,18.571428571428573
2020-03-09,28,26.714285714285715
2020-03-10,27,34.0
2020-03-11,33,35.285714285714285
2020-03-12,22,38.57142857142857
2020-03-13,60,48.857142857142854
2020-03-14,56,59.57142857142857
2020-03-15,21,65.57142857142857
2020-03-16,51,71.14285714285714
2020-03-17,99,75.28571428571429
2020-03-18,108,80.71428571428571
2020-03-19,64,94.85714285714286
2020-03-20,99,104.28571428571429
2020-03-21,85,98.28571428571429
2020-03-22,59,104.42857142857143
2020-03-23,150,106.42857142857143
2020-03-24,165,106.71428571428571
2020-03-25,66,103.71428571428571
2020-03-26,107,94.71428571428571
2020-03-27,113,90.28571428571429
2020-03-28,87,92.42857142857143
2020-03-29,38,88.28571428571429
2020-03-30,87,80.57142857142857
2020-03-31,134,76.28571428571429
2020-04-01,81,74.0
2020-04-02,78,73.57142857142857
2020-04-03,59,69.28571428571429
2020-04-04,57,65.57142857142857
2020-04-05,22,62.714285714285715
2020-04-06,84,62.857142857142854
2020-04-07,104,63.42857142857143
2020-04-08,55,62.857142857142854
2020-04-09,58,53.285714285714285
2020-04-10,60,45.57142857142857
2020-04-11,61,45.42857142857143
2020-04-12,18,40.857142857142854
2020-04-13,17,38.714285714285715
2020-04-14,50,32.714285714285715
2020-04-15,54,31.142857142857142
2020-04-16,26,37.0
2020-04-17,45,31.571428571428573
2020-04-18,19,26.571428571428573
2020-04-19,7,26.285714285714285
2020-04-20,58,23.0
2020-04-21,12,21.285714285714285
2020-04-22,19,21.714285714285715
2020-04-23,24,16.571428571428573
2020-04-24,22,17.0
2020-04-25,7,19.0
2020-04-26,10,21.285714285714285
2020-04-27,22,18.428571428571427
2020-04-28,15,18.0
2020-04-29,33,16.857142857142858
2020-04-30,40,17.857142857142858
2020-05-01,2,18.571428571428573
2020-05-02,4,15.714285714285714
2020-05-03,2,12.714285714285714
2020-05-04,29,13.857142857142858
2020-05-05,20,14.571428571428571
2020-05-06,13,14.571428571428571
2020-05-07,19,11.714285714285714
2020-05-08,10,12.285714285714286
2020-05-09,9,11.714285714285714
2020-05-10,2,11.571428571428571
2020-05-11,9,10.857142857142858
2020-05-12,24,10.857142857142858
2020-05-13,9,10.571428571428571
2020-05-14,18,10.0
2020-05-15,5,8.0
2020-05-16,9,8.0
2020-05-17,0,6.0
2020-05-18,5,6.285714285714286
2020-05-19,10,5.285714285714286
2020-05-20,9,5.285714285714286
2020-05-21,4,5.142857142857143
2020-05-22,7,4.285714285714286
2020-05-23,2,3.142857142857143
2020-05-24,0,2.7142857142857144
2020-05-25,4,2.4285714285714284
2020-05-26,4,2.5714285714285716
2020-05-27,1,3.0
2020-05-28,1,3.142857142857143
2020-05-29,5,2.7142857142857144
2020-05-30,3,2.857142857142857
2020-05-31,3,3.5714285714285716
2020-06-01,5,2.857142857142857
2020-06-02,1,2.5714285714285716
2020-06-03,2,2.142857142857143
2020-06-04,6,1.7142857142857142
2020-06-05,0,1.7142857142857142
2020-06-06,1,1.8571428571428572
2020-06-07,0,1.2857142857142858
2020-06-08,2,1.7142857142857142
2020-06-09,1,1.5714285714285714
2020-06-10,3,1.5714285714285714
