date,hospitalized,intensive_care,deceased
2020-02-20,,,
2020-02-21,,,
2020-02-22,,,
2020-02-23,12.285714285714286,1.0,0.8571428571428571
2020-02-24,16.428571428571427,1.5714285714285714,0.8571428571428571
2020-02-25,19.714285714285715,2.0,1.5714285714285714
2020-02-26,25.857142857142858,2.7142857142857144,2.4285714285714284
2020-02-27,30.857142857142858,3.2857142857142856,3.142857142857143
2020-02-28,38.285714285714285,3.5714285714285716,4.285714285714286
2020-02-29,49.857142857142854,3.2857142857142856,4.857142857142857
2020-03-01,58.714285714285715,4.0,6.0
2020-03-02,71.0,5.0,7.285714285714286
2020-03-03,83.57142857142857,5.857142857142857,8.714285714285714
2020-03-04,96.0,5.714285714285714,9.285714285714286
2020-03-05,107.42857142857143,6.571428571428571,9.857142857142858
2020-03-06,121.0,7.571428571428571,10.0
2020-03-07,132.85714285714286,8.142857142857142,11.285714285714286
2020-03-08,144.71428571428572,9.0,12.142857142857142
2020-03-09,157.14285714285714,10.285714285714286,11.857142857142858
2020-03-10,176.14285714285714,11.714285714285714,13.142857142857142
2020-03-11,190.0,13.857142857142858,15.0
2020-03-12,205.28571428571428,15.142857142857142,15.857142857142858
2020-03-13,217.0,15.428571428571429,16.857142857142858
2020-03-14,233.57142857142858,16.428571428571427,17.857142857142858
2020-03-15,251.0,16.428571428571427,18.142857142857142
2020-03-16,273.14285714285717,16.428571428571427,20.0
2020-03-17,288.0,15.857142857142858,19.714285714285715
2020-03-18,302.14285714285717,15.285714285714286,18.285714285714285
2020-03-19,310.42857142857144,14.714285714285714,18.285714285714285
2020-03-20,317.14285714285717,15.857142857142858,16.714285714285715
2020-03-21,318.0,15.857142857142858,15.857142857142858
2020-03-22,314.7142857142857,15.714285714285714,15.285714285714286
2020-03-23,299.2857142857143,14.0,12.857142857142858
2020-03-24,289.42857142857144,13.571428571428571,11.0
2020-03-25,274.85714285714283,12.428571428571429,10.285714285714286
2020-03-26,259.14285714285717,11.571428571428571,9.0
2020-03-27,244.57142857142858,9.428571428571429,9.428571428571429
2020-03-28,226.57142857142858,8.428571428571429,8.285714285714286
2020-03-29,211.57142857142858,7.142857142857143,6.857142857142857
2020-03-30,199.14285714285714,6.857142857142857,7.428571428571429
2020-03-31,182.57142857142858,5.428571428571429,6.285714285714286
2020-04-01,166.28571428571428,4.714285714285714,5.714285714285714
2020-04-02,156.71428571428572,3.7142857142857144,5.0
2020-04-03,147.85714285714286,3.2857142857142856,4.285714285714286
2020-04-04,137.0,2.857142857142857,3.4285714285714284
2020-04-05,128.14285714285714,3.2857142857142856,3.4285714285714284
2020-04-06,118.42857142857143,2.857142857142857,2.2857142857142856
2020-04-07,109.42857142857143,2.857142857142857,2.2857142857142856
2020-04-08,109.14285714285714,3.142857142857143,2.2857142857142856
2020-04-09,107.14285714285714,3.142857142857143,2.142857142857143
2020-04-10,99.85714285714286,3.2857142857142856,2.0
2020-04-11,100.85714285714286,3.4285714285714284,2.5714285714285716
2020-04-12,97.71428571428571,2.7142857142857144,2.5714285714285716
