data,casi,casi_media7gg
2020-02-26,-9999,
2020-02-27,-9999,
2020-02-28,-9999,
2020-02-29,-9999,1.8571428571428572
2020-03-01,-9999,2.142857142857143
2020-03-02,-9999,2.5714285714285716
2020-03-03,-9999,3.0
2020-03-04,-9999,3.5714285714285716
2020-03-05,-9999,3.5714285714285716
2020-03-06,-9999,4.285714285714286
2020-03-07,-9999,4.571428571428571
2020-03-08,-9999,5.285714285714286
2020-03-09,-9999,6.142857142857143
2020-03-10,-9999,6.857142857142857
2020-03-11,-9999,8.428571428571429
2020-03-12,-9999,9.428571428571429
2020-03-13,-9999,10.285714285714286
2020-03-14,-9999,12.857142857142858
2020-03-15,-9999,16.0
2020-03-16,-9999,18.428571428571427
2020-03-17,-9999,23.857142857142858
2020-03-18,-9999,25.571428571428573
2020-03-19,-9999,28.857142857142858
2020-03-20,-9999,29.0
2020-03-21,-9999,29.428571428571427
2020-03-22,-9999,29.142857142857142
2020-03-23,-9999,27.285714285714285
2020-03-24,-9999,22.571428571428573
2020-03-25,-9999,23.285714285714285
2020-03-26,-9999,20.714285714285715
2020-03-27,-9999,22.142857142857142
2020-03-28,-9999,19.857142857142858
2020-03-29,-9999,17.571428571428573
2020-03-30,-9999,17.571428571428573
2020-03-31,-9999,16.714285714285715
2020-04-01,-9999,14.142857142857142
2020-04-02,-9999,12.857142857142858
2020-04-03,-9999,9.571428571428571
2020-04-04,-9999,9.571428571428571
2020-04-05,-9999,9.0
2020-04-06,-9999,8.428571428571429
2020-04-07,-9999,10.285714285714286
2020-04-08,-9999,10.142857142857142
2020-04-09,-9999,11.428571428571429
2020-04-10,-9999,11.714285714285714
2020-04-11,-9999,11.142857142857142
2020-04-12,-9999,11.571428571428571
2020-04-13,-9999,11.428571428571429
2020-04-14,-9999,9.428571428571429
2020-04-15,-9999,8.142857142857142
2020-04-16,-9999,6.857142857142857
2020-04-17,-9999,11.714285714285714
2020-04-18,-9999,11.285714285714286
2020-04-19,-9999,10.571428571428571
2020-04-20,-9999,10.142857142857142
2020-04-21,-9999,9.714285714285714
2020-04-22,-9999,9.142857142857142
2020-04-23,-9999,9.142857142857142
2020-04-24,-9999,4.857142857142857
2020-04-25,-9999,4.571428571428571
2020-04-26,-9999,4.142857142857143
2020-04-27,-9999,4.285714285714286
2020-04-28,-9999,4.142857142857143
2020-04-29,-9999,4.285714285714286
2020-04-30,-9999,4.142857142857143
2020-05-01,-9999,2.857142857142857
2020-05-02,-9999,3.142857142857143
2020-05-03,-9999,3.142857142857143
2020-05-04,-9999,2.4285714285714284
2020-05-05,-9999,2.0
2020-05-06,-9999,2.5714285714285716
2020-05-07,-9999,2.5714285714285716
2020-05-08,-9999,2.5714285714285716
2020-05-09,-9999,2.142857142857143
2020-05-10,-9999,1.7142857142857142
2020-05-11,-9999,1.8571428571428572
2020-05-12,-9999,1.8571428571428572
2020-05-13,-9999,1.1428571428571428
2020-05-14,-9999,0.8571428571428571
2020-05-15,-9999,0.8571428571428571
2020-05-16,-9999,1.4285714285714286
2020-05-17,-9999,1.2857142857142858
2020-05-18,-9999,0.8571428571428571
2020-05-19,-9999,0.7142857142857143
2020-05-20,-9999,1.0
2020-05-21,-9999,1.0
2020-05-22,-9999,1.1428571428571428
2020-05-23,-9999,0.5714285714285714
2020-05-24,-9999,0.5714285714285714
2020-05-25,-9999,0.5714285714285714
2020-05-26,-9999,0.5714285714285714
2020-05-27,-9999,0.2857142857142857
2020-05-28,-9999,0.2857142857142857
2020-05-29,-9999,0.14285714285714285
2020-05-30,-9999,0.14285714285714285
2020-05-31,-9999,0.14285714285714285
2020-06-01,-9999,0.14285714285714285
2020-06-02,-9999,0.2857142857142857
2020-06-03,-9999,0.7142857142857143
2020-06-04,-9999,0.7142857142857143
2020-06-05,-9999,0.5714285714285714
2020-06-06,-9999,0.5714285714285714
2020-06-07,-9999,0.5714285714285714
2020-06-08,-9999,0.5714285714285714
2020-06-09,-9999,0.7142857142857143
2020-06-10,-9999,0.2857142857142857
2020-06-11,-9999,0.2857142857142857
2020-06-12,-9999,0.2857142857142857
2020-06-13,-9999,0.42857142857142855
2020-06-14,-9999,0.42857142857142855
2020-06-15,-9999,0.42857142857142855
2020-06-16,-9999,0.2857142857142857
2020-06-17,-9999,0.2857142857142857
2020-06-18,-9999,0.2857142857142857
2020-06-19,-9999,0.2857142857142857
2020-06-20,-9999,0.14285714285714285
2020-06-21,-9999,0.14285714285714285
2020-06-22,-9999,0.42857142857142855
2020-06-23,-9999,0.2857142857142857
2020-06-24,-9999,0.42857142857142855
2020-06-25,-9999,0.42857142857142855
2020-06-26,-9999,0.7142857142857143
2020-06-27,-9999,0.8571428571428571
2020-06-28,-9999,1.1428571428571428
2020-06-29,-9999,0.8571428571428571
2020-06-30,-9999,0.8571428571428571
2020-07-01,-9999,0.7142857142857143
2020-07-02,-9999,0.7142857142857143
2020-07-03,-9999,0.42857142857142855
2020-07-04,-9999,0.2857142857142857
2020-07-05,-9999,0.0
2020-07-06,-9999,0.0
2020-07-07,-9999,0.2857142857142857
2020-07-08,-9999,0.2857142857142857
2020-07-09,-9999,0.7142857142857143
2020-07-10,-9999,1.0
2020-07-11,-9999,1.0
2020-07-12,-9999,1.1428571428571428
2020-07-13,-9999,1.5714285714285714
2020-07-14,-9999,2.0
2020-07-15,-9999,2.0
2020-07-16,-9999,1.7142857142857142
2020-07-17,-9999,2.142857142857143
2020-07-18,-9999,2.857142857142857
2020-07-19,-9999,3.142857142857143
2020-07-20,-9999,3.2857142857142856
2020-07-21,-9999,4.0
2020-07-22,-9999,4.857142857142857
2020-07-23,-9999,5.142857142857143
2020-07-24,-9999,6.285714285714286
2020-07-25,-9999,6.142857142857143
2020-07-26,-9999,7.0
2020-07-27,-9999,7.142857142857143
2020-07-28,-9999,6.571428571428571
2020-07-29,-9999,6.0
2020-07-30,-9999,5.571428571428571
2020-07-31,-9999,4.714285714285714
2020-08-01,-9999,5.142857142857143
2020-08-02,-9999,5.857142857142857
2020-08-03,-9999,6.285714285714286
2020-08-04,-9999,6.428571428571429
2020-08-05,-9999,6.714285714285714
2020-08-06,-9999,7.857142857142857
2020-08-07,-9999,8.142857142857142
2020-08-08,-9999,8.0
2020-08-09,-9999,6.857142857142857
2020-08-10,-9999,6.428571428571429
2020-08-11,-9999,6.857142857142857
2020-08-12,-9999,6.714285714285714
2020-08-13,-9999,6.0
2020-08-14,-9999,5.857142857142857
2020-08-15,-9999,8.142857142857142
2020-08-16,-9999,8.571428571428571
2020-08-17,-9999,8.714285714285714
2020-08-18,-9999,8.571428571428571
2020-08-19,-9999,8.857142857142858
2020-08-20,-9999,8.857142857142858
2020-08-21,-9999,9.714285714285714
2020-08-22,-9999,8.142857142857142
2020-08-23,-9999,9.0
2020-08-24,-9999,9.428571428571429
2020-08-25,-9999,8.857142857142858
2020-08-26,-9999,10.428571428571429
2020-08-27,-9999,10.428571428571429
2020-08-28,-9999,10.428571428571429
2020-08-29,-9999,10.0
2020-08-30,-9999,9.571428571428571
2020-08-31,-9999,11.0
2020-09-01,-9999,11.857142857142858
2020-09-02,-9999,11.142857142857142
2020-09-03,-9999,11.0
2020-09-04,-9999,11.714285714285714
2020-09-05,-9999,13.285714285714286
2020-09-06,-9999,14.714285714285714
2020-09-07,-9999,14.714285714285714
2020-09-08,-9999,16.428571428571427
2020-09-09,-9999,17.428571428571427
2020-09-10,-9999,18.142857142857142
2020-09-11,-9999,19.428571428571427
2020-09-12,-9999,19.0
2020-09-13,-9999,18.285714285714285
2020-09-14,-9999,17.285714285714285
2020-09-15,-9999,17.714285714285715
2020-09-16,-9999,16.714285714285715
2020-09-17,-9999,16.142857142857142
2020-09-18,-9999,14.571428571428571
2020-09-19,-9999,15.428571428571429
2020-09-20,-9999,16.714285714285715
2020-09-21,-9999,19.0
2020-09-22,-9999,18.857142857142858
2020-09-23,-9999,19.571428571428573
2020-09-24,-9999,20.428571428571427
2020-09-25,-9999,22.142857142857142
2020-09-26,-9999,22.428571428571427
2020-09-27,-9999,22.428571428571427
2020-09-28,-9999,24.142857142857142
2020-09-29,-9999,28.142857142857142
2020-09-30,-9999,34.285714285714285
2020-10-01,-9999,35.714285714285715
2020-10-02,-9999,40.42857142857143
2020-10-03,-9999,49.42857142857143
2020-10-04,-9999,58.142857142857146
2020-10-05,-9999,69.57142857142857
2020-10-06,-9999,77.14285714285714
2020-10-07,-9999,85.42857142857143
2020-10-08,-9999,86.57142857142857
2020-10-09,-9999,92.42857142857143
2020-10-10,-9999,100.28571428571429
2020-10-11,-9999,113.14285714285714
2020-10-12,-9999,112.71428571428571
2020-10-13,-9999,125.0
2020-10-14,-9999,130.0
2020-10-15,-9999,137.28571428571428
2020-10-16,-9999,150.28571428571428
2020-10-17,-9999,159.71428571428572
2020-10-18,-9999,166.28571428571428
2020-10-19,-9999,186.0
2020-10-20,-9999,194.0
2020-10-21,-9999,201.71428571428572
2020-10-22,-9999,203.71428571428572
2020-10-23,-9999,218.71428571428572
2020-10-24,-9999,229.28571428571428
2020-10-25,-9999,257.0
2020-10-26,-9999,268.0
2020-10-27,-9999,280.0
2020-10-28,-9999,286.14285714285717
2020-10-29,-9999,289.2857142857143
2020-10-30,-9999,286.7142857142857
2020-10-31,-9999,313.2857142857143
2020-11-01,-9999,305.57142857142856
2020-11-02,-9999,313.7142857142857
2020-11-03,-9999,324.42857142857144
2020-11-04,-9999,341.57142857142856
2020-11-05,-9999,385.85714285714283
2020-11-06,-9999,434.57142857142856
2020-11-07,-9999,428.42857142857144
2020-11-08,-9999,439.57142857142856
2020-11-09,-9999,450.85714285714283
2020-11-10,-9999,485.57142857142856
2020-11-11,-9999,491.0
2020-11-12,-9999,484.14285714285717
2020-11-13,-9999,488.2857142857143
2020-11-14,-9999,568.0
2020-11-15,-9999,611.0
2020-11-16,-9999,656.0
2020-11-17,-9999,628.4285714285714
2020-11-18,-9999,641.1428571428571
2020-11-19,-9999,626.2857142857143
2020-11-20,-9999,628.1428571428571
2020-11-21,-9999,556.7142857142857
2020-11-22,-9999,531.1428571428571
2020-11-23,-9999,496.2857142857143
2020-11-24,-9999,486.7142857142857
2020-11-25,-9999,461.14285714285717
2020-11-26,-9999,448.2857142857143
2020-11-27,-9999,406.85714285714283
2020-11-28,-9999,384.57142857142856
2020-11-29,-9999,355.42857142857144
2020-11-30,-9999,330.0
2020-12-01,-9999,311.85714285714283
2020-12-02,-9999,323.2857142857143
2020-12-03,-9999,329.42857142857144
2020-12-04,-9999,315.57142857142856
2020-12-05,-9999,295.0
2020-12-06,-9999,279.2857142857143
2020-12-07,-9999,257.14285714285717
2020-12-08,-9999,245.85714285714286
2020-12-09,-9999,217.28571428571428
2020-12-10,-9999,198.85714285714286
2020-12-11,-9999,205.85714285714286
2020-12-12,-9999,218.42857142857142
2020-12-13,-9999,219.14285714285714
2020-12-14,-9999,223.0
2020-12-15,-9999,239.42857142857142
2020-12-16,-9999,240.71428571428572
2020-12-17,-9999,242.71428571428572
2020-12-18,-9999,237.71428571428572
2020-12-19,-9999,244.42857142857142
2020-12-20,-9999,255.42857142857142
2020-12-21,-9999,263.7142857142857
2020-12-22,-9999,227.42857142857142
2020-12-23,-9999,217.42857142857142
2020-12-24,-9999,225.57142857142858
2020-12-25,-9999,240.42857142857142
2020-12-26,-9999,259.2857142857143
2020-12-27,-9999,288.7142857142857
2020-12-28,-9999,313.0
2020-12-29,-9999,314.57142857142856
2020-12-30,-9999,330.85714285714283
2020-12-31,-9999,350.14285714285717
2021-01-01,-9999,393.7142857142857
2021-01-02,-9999,406.14285714285717
