data,≥80 anni,altri
2020-02-25,2.0,8
2020-02-26,0.0,5
2020-02-27,1.0,8
2020-02-28,0.0,7
2020-02-29,0.0,9
2020-03-01,1.0,12
2020-03-02,0.0,11
2020-03-03,1.0,17
2020-03-04,1.0,16
2020-03-05,1.0,25
2020-03-06,1.0,22
2020-03-07,1.0,30
2020-03-08,5.0,29
2020-03-09,2.0,46
2020-03-10,3.0,53
2020-03-11,5.0,47
2020-03-12,4.0,54
2020-03-13,5.0,56
2020-03-14,4.0,46
2020-03-15,10.0,76
2020-03-16,5.0,51
2020-03-17,5.0,72
2020-03-18,7.0,74
2020-03-19,8.0,67
2020-03-20,13.0,88
2020-03-21,12.0,68
2020-03-22,10.0,80
2020-03-23,7.0,63
2020-03-24,10.0,72
2020-03-25,9.0,55
2020-03-26,20.0,69
2020-03-27,9.0,69
2020-03-28,12.0,75
2020-03-29,11.0,44
2020-03-30,7.0,48
2020-03-31,4.0,38
2020-04-01,6.0,53
2020-04-02,1.0,31
2020-04-03,2.0,32
2020-04-04,2.0,40
2020-04-05,3.0,25
2020-04-06,3.0,33
2020-04-07,2.0,33
2020-04-08,3.0,34
2020-04-09,3.0,28
2020-04-10,7.0,29
2020-04-11,2.0,27
2020-04-12,6.0,33
2020-04-13,2.0,16
2020-04-14,3.0,25
2020-04-15,6.0,14
2020-04-16,1.0,16
2020-04-17,0.0,16
2020-04-18,2.0,18
2020-04-19,1.0,17
2020-04-20,1.0,12
2020-04-21,3.0,10
2020-04-22,10.0,9
2020-04-23,1.0,10
2020-04-24,0.0,4
2020-04-25,1.0,3
2020-04-26,1.0,6
2020-04-27,3.0,7
2020-04-28,0.0,6
2020-04-29,0.0,5
2020-04-30,0.0,4
2020-05-01,0.0,6
2020-05-02,0.0,2
2020-05-03,0.0,7
2020-05-04,1.0,6
2020-05-05,0.0,3
2020-05-06,0.0,7
2020-05-07,1.0,5
2020-05-08,0.0,5
2020-05-09,0.0,7
2020-05-10,0.0,1
2020-05-11,0.0,4
2020-05-12,0.0,2
2020-05-13,0.0,3
2020-05-14,0.0,4
2020-05-15,1.0,0
2020-05-16,0.0,2
2020-05-17,0.0,1
2020-05-18,0.0,0
2020-05-19,0.0,1
2020-05-20,0.0,0
2020-05-21,1.0,1
2020-05-22,0.0,1
2020-05-23,0.0,1
2020-05-24,0.0,1
2020-05-25,0.0,3
2020-05-26,0.0,1
2020-05-27,0.0,0
2020-05-28,0.0,0
2020-05-29,0.0,0
2020-05-30,0.0,0
2020-05-31,0.0,0
2020-06-01,0.0,0
2020-06-02,0.0,0
2020-06-03,0.0,0
2020-06-04,0.0,1
2020-06-05,0.0,1
2020-06-06,0.0,0
2020-06-07,0.0,2
2020-06-08,0.0,0
2020-06-09,0.0,1
2020-06-10,0.0,0
2020-06-11,0.0,1
2020-06-12,0.0,0
2020-06-13,0.0,0
2020-06-14,0.0,1
2020-06-15,0.0,0
2020-06-16,0.0,0
2020-06-17,0.0,0
2020-06-18,0.0,0
2020-06-19,0.0,1
2020-06-20,0.0,1
2020-06-21,0.0,4
2020-06-22,1.0,1
2020-06-23,1.0,1
2020-06-24,0.0,0
2020-06-25,0.0,1
2020-06-26,0.0,1
2020-06-27,0.0,5
2020-06-28,0.0,0
2020-06-29,0.0,0
2020-06-30,0.0,1
2020-07-01,1.0,1
2020-07-02,0.0,2
2020-07-03,0.0,1
2020-07-04,0.0,1
2020-07-05,0.0,3
2020-07-06,0.0,1
2020-07-07,0.0,0
2020-07-08,0.0,3
2020-07-09,0.0,1
2020-07-10,0.0,3
2020-07-11,0.0,2
2020-07-12,1.0,4
2020-07-13,0.0,3
2020-07-14,1.0,2
2020-07-15,0.0,7
2020-07-16,0.0,6
2020-07-17,0.0,7
2020-07-18,1.0,1
2020-07-19,0.0,5
2020-07-20,0.0,5
2020-07-21,1.0,3
2020-07-22,0.0,3
2020-07-23,0.0,5
2020-07-24,0.0,5
2020-07-25,1.0,7
2020-07-26,0.0,2
2020-07-27,0.0,1
2020-07-28,0.0,1
2020-07-29,0.0,1
2020-07-30,0.0,2
2020-07-31,0.0,0
2020-08-01,0.0,2
2020-08-02,1.0,0
2020-08-03,0.0,1
2020-08-04,0.0,7
2020-08-05,0.0,5
2020-08-06,1.0,8
2020-08-07,1.0,5
2020-08-08,1.0,5
2020-08-09,0.0,5
2020-08-10,3.0,8
2020-08-11,0.0,8
2020-08-12,2.0,11
2020-08-13,1.0,10
2020-08-14,0.0,5
2020-08-15,1.0,11
2020-08-16,0.0,15
2020-08-17,0.0,16
2020-08-18,0.0,28
2020-08-19,0.0,21
2020-08-20,0.0,14
2020-08-21,0.0,27
2020-08-22,0.0,29
2020-08-23,0.0,27
2020-08-24,0.0,22
2020-08-25,1.0,16
2020-08-26,0.0,18
2020-08-27,2.0,12
2020-08-28,0.0,16
2020-08-29,3.0,11
2020-08-30,0.0,13
2020-08-31,0.0,12
2020-09-01,5.0,21
2020-09-02,0.0,18
2020-09-03,1.0,15
2020-09-04,1.0,13
2020-09-05,1.0,21
2020-09-06,1.0,26
2020-09-07,2.0,27
2020-09-08,3.0,22
2020-09-09,1.0,28
2020-09-10,2.0,37
2020-09-11,1.0,21
2020-09-12,3.0,24
2020-09-13,1.0,36
2020-09-14,0.0,46
2020-09-15,1.0,39
2020-09-16,4.0,30
2020-09-17,1.0,32
2020-09-18,0.0,43
2020-09-19,0.0,26
2020-09-20,1.0,48
2020-09-21,3.0,53
2020-09-22,2.0,40
2020-09-23,3.0,44
2020-09-24,3.0,43
2020-09-25,5.0,46
2020-09-26,1.0,56
2020-09-27,4.0,73
2020-09-28,5.0,58
2020-09-29,1.0,76
2020-09-30,4.0,108
2020-10-01,7.0,122
2020-10-02,9.0,77
2020-10-03,7.0,80
2020-10-04,6.0,97
2020-10-05,9.0,115
2020-10-06,6.0,103
2020-10-07,10.0,137
2020-10-08,7.0,175
2020-10-09,6.0,177
2020-10-10,16.0,201
2020-10-11,13.0,160
2020-10-12,10.0,156
2020-10-13,9.0,213
2020-10-14,16.0,184
2020-10-15,13.0,258
2020-10-16,10.0,199
2020-10-17,23.0,263
2020-10-18,20.0,343
2020-10-19,18.0,483
2020-10-20,18.0,421
2020-10-21,12.0,344
2020-10-22,26.0,394
2020-10-23,14.0,403
2020-10-24,20.0,329
2020-10-25,26.0,522
2020-10-26,35.0,537
2020-10-27,30.0,745
2020-10-28,33.0,786
2020-10-29,35.0,664
2020-10-30,54.0,710
2020-10-31,18.0,303
2020-11-01,51.0,657
2020-11-02,49.0,782
2020-11-03,35.0,682
2020-11-04,30.0,501
2020-11-05,34.0,653
2020-11-06,30.0,501
2020-11-07,26.0,503
2020-11-08,36.0,749
2020-11-09,46.0,681
2020-11-10,48.0,752
2020-11-11,40.0,598
2020-11-12,42.0,491
2020-11-13,21.0,426
2020-11-14,40.0,386
2020-11-15,49.0,507
2020-11-16,34.0,520
2020-11-17,27.0,460
2020-11-18,39.0,534
2020-11-19,25.0,405
2020-11-20,24.0,353
2020-11-21,22.0,236
2020-11-22,34.0,370
2020-11-23,24.0,405
2020-11-24,25.0,294
2020-11-25,16.0,269
2020-11-26,20.0,232
2020-11-27,30.0,195
2020-11-28,13.0,160
2020-11-29,21.0,218
2020-11-30,21.0,228
2020-12-01,29.0,236
2020-12-02,12.0,201
2020-12-03,13.0,121
2020-12-04,20.0,139
2020-12-05,10.0,122
2020-12-06,16.0,127
2020-12-07,17.0,138
2020-12-08,12.0,164
2020-12-09,11.0,169
2020-12-10,15.0,192
2020-12-11,9.0,110
2020-12-12,9.0,117
2020-12-13,15.0,119
2020-12-14,19.0,133
2020-12-15,18.0,175
2020-12-16,17.0,141
2020-12-17,13.0,134
2020-12-18,15.0,131
2020-12-19,13.0,123
2020-12-20,18.0,191
2020-12-21,10.0,142
2020-12-22,12.0,155
2020-12-23,12.0,114
2020-12-24,5.0,91
2020-12-25,12.0,103
2020-12-26,15.0,132
2020-12-27,14.0,170
2020-12-28,13.0,160
2020-12-29,7.0,175
2020-12-30,10.0,106
2020-12-31,7.0,29
2021-01-01,7.0,125
2021-01-02,9.0,67
2021-01-03,16.0,133
2021-01-04,13.0,158
2021-01-05,9.0,86
2021-01-06,11.0,178
2021-01-07,15.0,126
2021-01-08,2.0,118
2021-01-09,7.0,49
2021-01-10,17.0,130
2021-01-11,16.0,171
2021-01-12,15.0,131
2021-01-13,4.0,104
2021-01-14,15.0,97
2021-01-15,10.0,73
2021-01-16,8.0,57
2021-01-17,8.0,114
2021-01-18,10.0,107
2021-01-19,8.0,126
2021-01-20,12.0,82
2021-01-21,7.0,73
2021-01-22,7.0,77
2021-01-23,6.0,50
2021-01-24,4.0,121
2021-01-25,4.0,87
2021-01-26,10.0,108
2021-01-27,7.0,64
2021-01-28,14.0,108
2021-01-29,11.0,67
2021-01-30,7.0,49
2021-01-31,8.0,106
2021-02-01,13.0,113
2021-02-02,23.0,161
2021-02-03,12.0,112
2021-02-04,6.0,140
2021-02-05,14.0,137
2021-02-06,8.0,69
2021-02-07,12.0,143
2021-02-08,13.0,128
2021-02-09,11.0,115
2021-02-10,24.0,133
2021-02-11,11.0,166
2021-02-12,3.0,92
2021-02-13,8.0,65
2021-02-14,10.0,116
2021-02-15,8.0,86
2021-02-16,12.0,110
2021-02-17,15.0,173
2021-02-18,9.0,166
2021-02-19,15.0,141
2021-02-20,15.0,138
