data,0-9 anni,10-19 anni,20-29 anni,30-39 anni,40-49 anni,50-59 anni,60-69 anni,70-79 anni,80-89 anni,≥90 anni
2020-03-02,,,,,,,,,,
2020-03-03,,,,,,,,,,
2020-03-04,,,,,,,,,,
2020-03-05,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0
2020-03-06,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.0
2020-03-07,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0
2020-03-08,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855,1.1428571428571428,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.0
2020-03-09,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.5714285714285714,1.5714285714285714,0.42857142857142855,0.5714285714285714,1.1428571428571428,0.0
2020-03-10,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.7142857142857143,2.2857142857142856,1.0,1.2857142857142858,1.2857142857142858,0.0
2020-03-11,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.0,1.1428571428571428,2.2857142857142856,1.1428571428571428,1.5714285714285714,1.2857142857142858,0.14285714285714285
2020-03-12,0.0,0.5714285714285714,0.7142857142857143,1.5714285714285714,1.1428571428571428,3.142857142857143,2.0,1.7142857142857142,1.4285714285714286,0.14285714285714285
2020-03-13,0.0,0.42857142857142855,0.8571428571428571,2.142857142857143,1.1428571428571428,3.5714285714285716,2.4285714285714284,1.7142857142857142,1.5714285714285714,0.2857142857142857
2020-03-14,0.14285714285714285,0.5714285714285714,0.8571428571428571,2.2857142857142856,2.2857142857142856,4.571428571428571,3.7142857142857144,2.0,2.2857142857142856,0.42857142857142855
2020-03-15,0.14285714285714285,0.7142857142857143,1.0,2.857142857142857,3.2857142857142856,5.285714285714286,3.7142857142857144,2.7142857142857144,2.0,0.42857142857142855
2020-03-16,0.14285714285714285,0.8571428571428571,1.1428571428571428,2.857142857142857,3.857142857142857,5.857142857142857,3.857142857142857,2.4285714285714284,2.4285714285714284,0.42857142857142855
2020-03-17,0.14285714285714285,1.0,2.142857142857143,3.4285714285714284,4.285714285714286,7.0,4.0,2.0,2.5714285714285716,0.5714285714285714
2020-03-18,0.2857142857142857,1.0,2.7142857142857144,3.5714285714285716,4.714285714285714,7.428571428571429,4.428571428571429,1.8571428571428572,2.4285714285714284,0.42857142857142855
2020-03-19,0.2857142857142857,0.8571428571428571,4.142857142857143,4.428571428571429,5.142857142857143,9.142857142857142,4.142857142857143,1.8571428571428572,2.4285714285714284,0.5714285714285714
2020-03-20,0.42857142857142855,0.8571428571428571,4.714285714285714,4.285714285714286,5.714285714285714,9.571428571428571,4.428571428571429,2.5714285714285716,2.2857142857142856,0.7142857142857143
2020-03-21,0.5714285714285714,1.1428571428571428,5.285714285714286,4.714285714285714,6.142857142857143,10.142857142857142,4.428571428571429,2.5714285714285716,2.0,0.5714285714285714
2020-03-22,0.8571428571428571,1.4285714285714286,6.0,5.428571428571429,6.428571428571429,10.428571428571429,4.857142857142857,3.142857142857143,2.4285714285714284,0.8571428571428571
2020-03-23,1.1428571428571428,1.2857142857142858,6.142857142857143,6.0,6.285714285714286,10.285714285714286,5.285714285714286,3.5714285714285716,2.0,1.1428571428571428
2020-03-24,1.1428571428571428,1.1428571428571428,5.285714285714286,5.857142857142857,6.0,9.428571428571429,5.285714285714286,3.857142857142857,2.0,1.1428571428571428
2020-03-25,1.0,1.1428571428571428,4.571428571428571,5.714285714285714,5.285714285714286,9.0,4.714285714285714,3.7142857142857144,2.0,1.1428571428571428
2020-03-26,1.0,1.0,3.2857142857142856,4.428571428571429,5.0,6.714285714285714,4.142857142857143,3.857142857142857,1.8571428571428572,1.1428571428571428
2020-03-27,1.0,1.1428571428571428,2.7142857142857144,4.428571428571429,4.571428571428571,6.285714285714286,3.7142857142857144,3.2857142857142856,2.0,0.8571428571428571
2020-03-28,0.7142857142857143,0.7142857142857143,2.142857142857143,3.857142857142857,3.2857142857142856,5.142857142857143,2.7142857142857144,2.857142857142857,1.8571428571428572,0.8571428571428571
2020-03-29,0.42857142857142855,0.5714285714285714,1.2857142857142858,2.5714285714285716,2.4285714285714284,4.0,2.4285714285714284,2.0,1.4285714285714286,0.5714285714285714
2020-03-30,0.2857142857142857,0.42857142857142855,0.8571428571428571,1.8571428571428572,2.142857142857143,3.2857142857142856,1.7142857142857142,1.5714285714285714,1.5714285714285714,0.5714285714285714
2020-03-31,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.4285714285714286,2.2857142857142856,2.7142857142857144,1.1428571428571428,1.4285714285714286,2.0,0.8571428571428571
2020-04-01,0.42857142857142855,0.5714285714285714,0.5714285714285714,1.1428571428571428,2.142857142857143,2.7142857142857144,1.1428571428571428,1.5714285714285714,2.0,0.8571428571428571
2020-04-02,0.42857142857142855,0.5714285714285714,0.42857142857142855,1.1428571428571428,1.7142857142857142,2.2857142857142856,1.4285714285714286,1.4285714285714286,2.2857142857142856,1.1428571428571428
2020-04-03,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,2.4285714285714284,2.142857142857143,1.2857142857142858,1.2857142857142858,2.0,1.1428571428571428
2020-04-04,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855,2.142857142857143,1.2857142857142858,1.0,1.2857142857142858,1.8571428571428572,1.1428571428571428
2020-04-05,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.8571428571428572,1.1428571428571428,0.7142857142857143,1.0,1.7142857142857142,1.1428571428571428
2020-04-06,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.5714285714285714,0.8571428571428571,0.5714285714285714,1.0,1.4285714285714286,0.8571428571428571
2020-04-07,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.1428571428571428,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.42857142857142855
2020-04-08,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.1428571428571428,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.42857142857142855
2020-04-09,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,1.1428571428571428,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0
2020-04-10,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.0
2020-04-11,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.5714285714285714,0.42857142857142855,0.0
2020-04-12,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.7142857142857143,0.0,0.42857142857142855,0.42857142857142855,0.0
2020-04-13,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,1.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.0
2020-04-14,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,0.0
2020-04-15,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.2857142857142857,0.0
2020-04-16,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,1.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.0
