data,≥80 anni,altri
2020-01-28,1.0,7
2020-01-29,3.0,4
2020-01-30,1.0,14
2020-01-31,3.0,7
2020-02-01,2.0,31
2020-02-02,7.0,22
2020-02-03,7.0,8
2020-02-04,6.0,9
2020-02-05,3.0,19
2020-02-06,4.0,13
2020-02-07,2.0,9
2020-02-08,6.0,7
2020-02-09,5.0,8
2020-02-10,8.0,29
2020-02-11,5.0,10
2020-02-12,5.0,28
2020-02-13,7.0,26
2020-02-14,10.0,36
2020-02-15,12.0,89
2020-02-16,10.0,44
2020-02-17,14.0,88
2020-02-18,14.0,89
2020-02-19,14.0,73
2020-02-20,51.0,222
2020-02-21,32.0,178
2020-02-22,40.0,210
2020-02-23,59.0,268
2020-02-24,69.0,337
2020-02-25,80.0,425
2020-02-26,85.0,364
2020-02-27,101.0,418
2020-02-28,129.0,585
2020-02-29,136.0,501
2020-03-01,287.0,1186
2020-03-02,180.0,914
2020-03-03,253.0,961
2020-03-04,189.0,806
2020-03-05,243.0,1093
2020-03-06,243.0,1189
2020-03-07,283.0,1182
2020-03-08,258.0,1389
2020-03-09,296.0,1612
2020-03-10,464.0,2324
2020-03-11,272.0,1403
2020-03-12,312.0,1595
2020-03-13,347.0,1683
2020-03-14,334.0,1421
2020-03-15,420.0,1896
2020-03-16,334.0,1661
2020-03-17,297.0,1326
2020-03-18,335.0,1288
2020-03-19,281.0,1160
2020-03-20,510.0,1806
2020-03-21,292.0,945
2020-03-22,283.0,990
2020-03-23,340.0,1220
2020-03-24,304.0,841
2020-03-25,348.0,1034
2020-03-26,251.0,803
2020-03-27,312.0,827
2020-03-28,280.0,721
2020-03-29,199.0,537
2020-03-30,337.0,886
2020-03-31,250.0,582
2020-04-01,463.0,915
2020-04-02,277.0,511
2020-04-03,330.0,572
2020-04-04,220.0,423
2020-04-05,220.0,388
2020-04-06,218.0,474
2020-04-07,271.0,420
2020-04-08,221.0,431
2020-04-09,259.0,376
2020-04-10,405.0,516
2020-04-11,183.0,263
2020-04-12,253.0,271
2020-04-13,143.0,248
2020-04-14,179.0,345
2020-04-15,255.0,400
2020-04-16,173.0,273
2020-04-17,155.0,323
2020-04-18,118.0,174
2020-04-19,90.0,149
2020-04-20,220.0,327
2020-04-21,112.0,147
2020-04-22,104.0,233
2020-04-23,128.0,198
2020-04-24,111.0,168
2020-04-25,73.0,136
2020-04-26,56.0,117
2020-04-27,120.0,178
2020-04-28,73.0,143
2020-04-29,72.0,119
2020-04-30,74.0,150
2020-05-01,50.0,151
2020-05-02,40.0,83
2020-05-03,40.0,81
