data,casi,casi_media7gg
2020-02-21,-9999,
2020-02-22,-9999,
2020-02-23,-9999,
2020-02-24,-9999,6.0
2020-02-25,-9999,8.0
2020-02-26,-9999,10.857142857142858
2020-02-27,-9999,15.142857142857142
2020-02-28,-9999,20.714285714285715
2020-02-29,-9999,28.714285714285715
2020-03-01,-9999,43.0
2020-03-02,-9999,54.714285714285715
2020-03-03,-9999,64.57142857142857
2020-03-04,-9999,76.57142857142857
2020-03-05,-9999,88.71428571428571
2020-03-06,-9999,112.28571428571429
2020-03-07,-9999,129.57142857142858
2020-03-08,-9999,135.14285714285714
2020-03-09,-9999,152.42857142857142
2020-03-10,-9999,172.42857142857142
2020-03-11,-9999,188.14285714285714
2020-03-12,-9999,231.0
2020-03-13,-9999,257.42857142857144
2020-03-14,-9999,301.0
2020-03-15,-9999,352.0
2020-03-16,-9999,391.2857142857143
2020-03-17,-9999,405.42857142857144
2020-03-18,-9999,422.0
2020-03-19,-9999,431.85714285714283
2020-03-20,-9999,454.2857142857143
2020-03-21,-9999,458.7142857142857
2020-03-22,-9999,456.57142857142856
2020-03-23,-9999,454.85714285714283
2020-03-24,-9999,471.57142857142856
2020-03-25,-9999,453.7142857142857
2020-03-26,-9999,467.14285714285717
2020-03-27,-9999,462.2857142857143
2020-03-28,-9999,475.14285714285717
2020-03-29,-9999,487.57142857142856
2020-03-30,-9999,488.7142857142857
2020-03-31,-9999,468.0
2020-04-01,-9999,461.85714285714283
2020-04-02,-9999,449.57142857142856
2020-04-03,-9999,436.57142857142856
2020-04-04,-9999,411.0
2020-04-05,-9999,432.7142857142857
2020-04-06,-9999,477.0
2020-04-07,-9999,484.2857142857143
2020-04-08,-9999,483.57142857142856
2020-04-09,-9999,450.7142857142857
2020-04-10,-9999,445.14285714285717
2020-04-11,-9999,445.0
2020-04-12,-9999,393.42857142857144
2020-04-13,-9999,341.42857142857144
2020-04-14,-9999,324.42857142857144
2020-04-15,-9999,332.14285714285717
2020-04-16,-9999,355.7142857142857
2020-04-17,-9999,350.42857142857144
2020-04-18,-9999,333.85714285714283
2020-04-19,-9999,345.7142857142857
2020-04-20,-9999,339.0
2020-04-21,-9999,332.14285714285717
2020-04-22,-9999,315.2857142857143
2020-04-23,-9999,298.85714285714283
2020-04-24,-9999,298.57142857142856
2020-04-25,-9999,310.85714285714283
2020-04-26,-9999,294.2857142857143
2020-04-27,-9999,250.71428571428572
2020-04-28,-9999,234.14285714285714
2020-04-29,-9999,225.71428571428572
2020-04-30,-9999,211.28571428571428
2020-05-01,-9999,196.71428571428572
2020-05-02,-9999,161.57142857142858
2020-05-03,-9999,146.0
2020-05-04,-9999,162.42857142857142
2020-05-05,-9999,160.0
2020-05-06,-9999,157.14285714285714
2020-05-07,-9999,144.85714285714286
2020-05-08,-9999,128.57142857142858
2020-05-09,-9999,123.42857142857143
2020-05-10,-9999,105.0
2020-05-11,-9999,91.28571428571429
2020-05-12,-9999,91.71428571428571
2020-05-13,-9999,92.0
2020-05-14,-9999,87.0
2020-05-15,-9999,78.28571428571429
2020-05-16,-9999,74.28571428571429
2020-05-17,-9999,73.57142857142857
2020-05-18,-9999,72.0
2020-05-19,-9999,67.71428571428571
2020-05-20,-9999,67.0
2020-05-21,-9999,64.0
2020-05-22,-9999,64.42857142857143
2020-05-23,-9999,62.142857142857146
2020-05-24,-9999,58.0
2020-05-25,-9999,54.42857142857143
2020-05-26,-9999,56.42857142857143
2020-05-27,-9999,55.57142857142857
2020-05-28,-9999,52.285714285714285
2020-05-29,-9999,42.285714285714285
2020-05-30,-9999,42.714285714285715
2020-05-31,-9999,41.57142857142857
2020-06-01,-9999,44.285714285714285
2020-06-02,-9999,44.42857142857143
2020-06-03,-9999,45.142857142857146
2020-06-04,-9999,44.857142857142854
2020-06-05,-9999,57.714285714285715
2020-06-06,-9999,57.857142857142854
2020-06-07,-9999,61.0
2020-06-08,-9999,59.142857142857146
2020-06-09,-9999,59.714285714285715
2020-06-10,-9999,59.0
2020-06-11,-9999,58.0
2020-06-12,-9999,52.714285714285715
2020-06-13,-9999,51.285714285714285
2020-06-14,-9999,47.42857142857143
2020-06-15,-9999,44.142857142857146
2020-06-16,-9999,41.142857142857146
2020-06-17,-9999,40.857142857142854
2020-06-18,-9999,38.0
2020-06-19,-9999,36.285714285714285
2020-06-20,-9999,30.571428571428573
2020-06-21,-9999,26.571428571428573
2020-06-22,-9999,24.428571428571427
2020-06-23,-9999,23.571428571428573
2020-06-24,-9999,24.0
2020-06-25,-9999,26.142857142857142
2020-06-26,-9999,23.428571428571427
2020-06-27,-9999,23.285714285714285
2020-06-28,-9999,22.857142857142858
2020-06-29,-9999,20.857142857142858
2020-06-30,-9999,20.857142857142858
2020-07-01,-9999,20.571428571428573
2020-07-02,-9999,18.571428571428573
2020-07-03,-9999,16.285714285714285
2020-07-04,-9999,16.571428571428573
2020-07-05,-9999,16.857142857142858
2020-07-06,-9999,16.428571428571427
2020-07-07,-9999,17.0
2020-07-08,-9999,16.714285714285715
2020-07-09,-9999,15.428571428571429
2020-07-10,-9999,17.142857142857142
2020-07-11,-9999,14.857142857142858
2020-07-12,-9999,14.285714285714286
2020-07-13,-9999,15.714285714285714
2020-07-14,-9999,15.285714285714286
2020-07-15,-9999,15.428571428571429
2020-07-16,-9999,16.428571428571427
2020-07-17,-9999,16.0
