data,tutti,maschi,femmine
0.0,0,0.0,0
1.0,0,0.0,0
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,0,0.0,0
15.0,0,0.0,0
16.0,2,1.0,1
17.0,0,0.0,0
18.0,0,0.0,0
19.0,0,0.0,0
20.0,1,0.0,1
21.0,0,0.0,0
22.0,1,0.0,1
23.0,3,2.0,1
24.0,2,0.0,2
25.0,3,2.0,1
26.0,4,1.0,3
27.0,1,1.0,0
28.0,2,1.0,1
29.0,0,0.0,0
30.0,4,3.0,1
31.0,3,2.0,1
32.0,1,0.0,1
33.0,5,1.0,4
34.0,4,4.0,0
35.0,0,0.0,0
36.0,3,1.0,2
37.0,3,2.0,1
38.0,5,3.0,2
39.0,7,4.0,3
40.0,4,3.0,1
41.0,4,3.0,1
42.0,8,5.0,3
43.0,11,9.0,2
44.0,3,2.0,1
45.0,6,4.0,2
46.0,7,5.0,2
47.0,9,7.0,2
48.0,10,5.0,5
49.0,16,11.0,5
50.0,20,14.0,6
51.0,15,8.0,7
52.0,21,12.0,9
53.0,21,20.0,1
54.0,20,9.0,11
55.0,27,18.0,9
56.0,23,19.0,4
57.0,25,17.0,8
58.0,23,13.0,10
59.0,24,20.0,4
60.0,35,25.0,10
61.0,29,21.0,8
62.0,28,19.0,9
63.0,33,19.0,14
64.0,24,15.0,9
65.0,27,20.0,7
66.0,20,12.0,8
67.0,33,21.0,12
68.0,19,15.0,4
69.0,16,7.0,9
70.0,22,14.0,8
71.0,30,23.0,7
72.0,34,20.0,14
73.0,32,15.0,17
74.0,39,25.0,14
75.0,22,13.0,9
76.0,32,23.0,9
77.0,23,16.0,7
78.0,19,10.0,9
79.0,26,16.0,10
80.0,33,20.0,13
81.0,35,22.0,13
82.0,22,11.0,11
83.0,20,13.0,7
84.0,22,13.0,9
85.0,24,14.0,10
86.0,31,19.0,12
87.0,19,8.0,11
88.0,13,6.0,7
89.0,16,4.0,12
90.0,18,7.0,11
91.0,24,7.0,17
92.0,11,3.0,8
93.0,7,3.0,4
94.0,9,4.0,5
95.0,7,2.0,5
96.0,5,1.0,4
97.0,3,2.0,1
98.0,7,1.0,6
99.0,3,2.0,1
100.0,0,,0
101.0,0,,0
102.0,0,,0
103.0,1,,1
