data,tutti,maschi,femmine
0.0,2,0.0,2
1.0,2,0.0,2
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,1,1.0,0
15.0,0,0.0,0
16.0,0,0.0,0
17.0,0,0.0,0
18.0,1,0.0,1
19.0,1,1.0,0
20.0,0,0.0,0
21.0,1,1.0,0
22.0,2,0.0,2
23.0,2,1.0,1
24.0,0,0.0,0
25.0,2,2.0,0
26.0,3,3.0,0
27.0,0,0.0,0
28.0,1,1.0,0
29.0,1,1.0,0
30.0,3,0.0,3
31.0,4,3.0,1
32.0,4,1.0,3
33.0,2,0.0,2
34.0,1,1.0,0
35.0,2,2.0,0
36.0,2,0.0,2
37.0,1,1.0,0
38.0,1,1.0,0
39.0,3,1.0,2
40.0,1,1.0,0
41.0,2,2.0,0
42.0,4,2.0,2
43.0,1,1.0,0
44.0,3,2.0,1
45.0,6,5.0,1
46.0,1,1.0,0
47.0,4,3.0,1
48.0,12,6.0,6
49.0,8,5.0,3
50.0,4,4.0,0
51.0,5,2.0,3
52.0,16,9.0,7
53.0,9,9.0,0
54.0,7,6.0,1
55.0,8,6.0,2
56.0,20,16.0,4
57.0,13,5.0,8
58.0,21,14.0,7
59.0,9,8.0,1
60.0,16,11.0,5
61.0,22,11.0,11
62.0,16,12.0,4
63.0,14,9.0,5
64.0,24,13.0,11
65.0,23,12.0,11
66.0,18,12.0,6
67.0,16,14.0,2
68.0,19,15.0,4
69.0,12,11.0,1
70.0,26,17.0,9
71.0,24,19.0,5
72.0,22,14.0,8
73.0,26,17.0,9
74.0,27,14.0,13
75.0,21,13.0,8
76.0,23,10.0,13
77.0,27,21.0,6
78.0,23,16.0,7
79.0,23,10.0,13
80.0,19,10.0,9
81.0,44,21.0,23
82.0,28,14.0,14
83.0,36,19.0,17
84.0,29,15.0,14
85.0,38,18.0,20
86.0,30,17.0,13
87.0,27,19.0,8
88.0,23,10.0,13
89.0,25,15.0,10
90.0,27,16.0,11
91.0,20,9.0,11
92.0,15,4.0,11
93.0,10,6.0,4
94.0,9,3.0,6
95.0,7,3.0,4
96.0,3,2.0,1
97.0,4,2.0,2
98.0,7,3.0,4
99.0,4,2.0,2
100.0,1,1.0,0
101.0,2,,2
