data,tutti,maschi,femmine
0.0,0,0,0
1.0,0,0,0
2.0,0,0,0
3.0,0,0,0
4.0,0,0,0
5.0,0,0,0
6.0,0,0,0
7.0,0,0,0
8.0,0,0,0
9.0,0,0,0
10.0,0,0,0
11.0,0,0,0
12.0,0,0,0
13.0,0,0,0
14.0,0,0,0
15.0,0,0,0
16.0,0,0,0
17.0,0,0,0
18.0,0,0,0
19.0,0,0,0
20.0,0,0,0
21.0,0,0,0
22.0,0,0,0
23.0,0,0,0
24.0,0,0,0
25.0,0,0,0
26.0,0,0,0
27.0,1,0,1
28.0,0,0,0
29.0,0,0,0
30.0,1,0,1
31.0,0,0,0
32.0,2,2,0
33.0,2,2,0
34.0,0,0,0
35.0,2,2,0
36.0,1,0,1
37.0,2,2,0
38.0,2,2,0
39.0,2,0,2
40.0,1,1,0
41.0,0,0,0
42.0,3,3,0
43.0,0,0,0
44.0,0,0,0
45.0,0,0,0
46.0,5,3,2
47.0,2,1,1
48.0,2,1,1
49.0,6,6,0
50.0,7,6,1
51.0,5,4,1
52.0,6,2,4
53.0,11,9,2
54.0,10,6,4
55.0,14,12,2
56.0,11,10,1
57.0,10,8,2
58.0,15,14,1
59.0,11,8,3
60.0,18,12,6
61.0,20,15,5
62.0,17,14,3
63.0,28,24,4
64.0,26,22,4
65.0,15,11,4
66.0,31,23,8
67.0,27,22,5
68.0,30,22,8
69.0,51,34,17
70.0,21,15,6
71.0,46,30,16
72.0,52,38,14
73.0,36,25,11
74.0,46,28,18
75.0,41,27,14
76.0,62,42,20
77.0,51,29,22
78.0,88,58,30
79.0,69,43,26
80.0,71,45,26
81.0,82,46,36
82.0,64,34,30
83.0,100,58,42
84.0,82,46,36
85.0,79,45,34
86.0,104,54,50
87.0,71,36,35
88.0,82,36,46
89.0,88,34,54
90.0,95,42,53
91.0,66,24,42
92.0,50,23,27
93.0,54,25,29
94.0,46,13,33
95.0,33,17,16
96.0,11,1,10
97.0,27,7,20
98.0,11,4,7
99.0,8,4,4
100.0,11,1,10
101.0,6,1,5
