data,0-5 anni,6-12 anni,13-19 anni,20-29 anni,30-39 anni,40-49 anni,50-59 anni,60-69 anni,70-79 anni,80-89 anni,≥90 anni
2020-01-28,,,,,,,,,,,
2020-01-29,,,,,,,,,,,
2020-01-30,,,,,,,,,,,
2020-01-31,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.4285714285714286,2.5714285714285716,3.0,5.428571428571429,3.142857142857143,5.714285714285714,3.2857142857142856,1.1428571428571428
2020-02-01,0.14285714285714285,0.2857142857142857,0.7142857142857143,1.5714285714285714,2.4285714285714284,3.0,5.857142857142857,2.857142857142857,5.714285714285714,3.7142857142857144,1.5714285714285714
2020-02-02,0.14285714285714285,0.42857142857142855,0.7142857142857143,1.4285714285714286,2.5714285714285716,3.5714285714285716,5.857142857142857,2.5714285714285716,6.571428571428571,4.0,1.4285714285714286
2020-02-03,0.0,0.2857142857142857,0.7142857142857143,1.1428571428571428,2.142857142857143,3.4285714285714284,5.428571428571429,2.4285714285714284,7.142857142857143,4.285714285714286,1.5714285714285714
2020-02-04,0.0,0.14285714285714285,0.42857142857142855,0.8571428571428571,2.0,3.0,4.714285714285714,2.7142857142857144,7.714285714285714,4.428571428571429,1.1428571428571428
2020-02-05,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.4285714285714286,2.7142857142857144,3.4285714285714284,2.5714285714285716,5.857142857142857,5.142857142857143,1.1428571428571428
2020-02-06,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.2857142857142858,2.7142857142857144,2.7142857142857144,2.142857142857143,4.714285714285714,5.142857142857143,1.0
2020-02-07,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,1.5714285714285714,3.142857142857143,3.142857142857143,2.857142857142857,6.142857142857143,6.0,1.1428571428571428
2020-02-08,0.0,0.14285714285714285,0.0,1.1428571428571428,1.5714285714285714,3.2857142857142856,2.857142857142857,3.2857142857142856,5.857142857142857,6.571428571428571,1.0
2020-02-09,0.0,0.14285714285714285,0.0,1.2857142857142858,1.4285714285714286,3.7142857142857144,3.4285714285714284,4.428571428571429,6.0,7.571428571428571,1.0
2020-02-10,0.0,0.2857142857142857,0.0,1.2857142857142858,1.8571428571428572,4.0,4.428571428571429,5.142857142857143,6.285714285714286,8.0,1.0
2020-02-11,0.0,0.2857142857142857,0.14285714285714285,1.4285714285714286,2.2857142857142856,4.571428571428571,6.0,6.142857142857143,6.857142857142857,9.857142857142858,1.0
