data,≥80 anni,altri
2020-02-05,1.0,0.0
2020-02-06,0.0,0.0
2020-02-07,0.0,0.0
2020-02-08,0.0,0.0
2020-02-09,0.0,0.0
2020-02-10,0.0,0.0
2020-02-11,0.0,0.0
2020-02-12,0.0,0.0
2020-02-13,0.0,0.0
2020-02-14,0.0,0.0
2020-02-15,0.0,0.0
2020-02-16,0.0,0.0
2020-02-17,0.0,1.0
2020-02-18,0.0,0.0
2020-02-19,1.0,0.0
2020-02-20,0.0,1.0
2020-02-21,1.0,0.0
2020-02-22,1.0,0.0
2020-02-23,0.0,1.0
2020-02-24,0.0,0.0
2020-02-25,0.0,3.0
2020-02-26,1.0,1.0
2020-02-27,2.0,2.0
2020-02-28,0.0,2.0
2020-02-29,1.0,4.0
2020-03-01,0.0,7.0
2020-03-02,1.0,10.0
2020-03-03,1.0,8.0
2020-03-04,0.0,15.0
2020-03-05,3.0,20.0
2020-03-06,4.0,14.0
2020-03-07,4.0,19.0
2020-03-08,5.0,28.0
2020-03-09,8.0,42.0
2020-03-10,9.0,66.0
2020-03-11,6.0,51.0
2020-03-12,10.0,68.0
2020-03-13,10.0,61.0
2020-03-14,9.0,63.0
2020-03-15,9.0,68.0
2020-03-16,12.0,60.0
2020-03-17,6.0,50.0
2020-03-18,14.0,59.0
2020-03-19,12.0,48.0
2020-03-20,22.0,47.0
2020-03-21,13.0,43.0
2020-03-22,19.0,41.0
2020-03-23,15.0,53.0
2020-03-24,12.0,55.0
2020-03-25,9.0,43.0
2020-03-26,19.0,45.0
2020-03-27,2.0,39.0
2020-03-28,3.0,38.0
2020-03-29,14.0,40.0
2020-03-30,8.0,41.0
2020-03-31,12.0,31.0
2020-04-01,10.0,33.0
2020-04-02,11.0,23.0
2020-04-03,10.0,32.0
2020-04-04,5.0,21.0
2020-04-05,6.0,25.0
2020-04-06,4.0,17.0
2020-04-07,8.0,19.0
2020-04-08,6.0,17.0
2020-04-09,6.0,22.0
2020-04-10,8.0,17.0
2020-04-11,5.0,7.0
2020-04-12,1.0,9.0
2020-04-13,2.0,9.0
2020-04-14,0.0,11.0
2020-04-15,4.0,11.0
2020-04-16,4.0,9.0
2020-04-17,2.0,5.0
2020-04-18,2.0,5.0
2020-04-19,0.0,6.0
2020-04-20,1.0,5.0
2020-04-21,0.0,5.0
2020-04-22,2.0,8.0
2020-04-23,1.0,2.0
2020-04-24,0.0,5.0
2020-04-25,0.0,4.0
2020-04-26,0.0,4.0
2020-04-27,1.0,2.0
2020-04-28,3.0,5.0
2020-04-29,2.0,2.0
2020-04-30,0.0,1.0
2020-05-01,0.0,2.0
2020-05-02,0.0,1.0
2020-05-03,0.0,1.0
2020-05-04,0.0,3.0
2020-05-05,0.0,0.0
2020-05-06,0.0,0.0
2020-05-07,1.0,1.0
2020-05-08,0.0,1.0
2020-05-09,0.0,1.0
2020-05-10,0.0,1.0
2020-05-11,0.0,1.0
2020-05-12,0.0,0.0
2020-05-13,0.0,1.0
2020-05-14,0.0,2.0
2020-05-15,0.0,0.0
2020-05-16,0.0,1.0
2020-05-17,1.0,0.0
2020-05-18,1.0,0.0
2020-05-19,0.0,1.0
2020-05-20,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,1.0,0.0
2020-05-23,1.0,0.0
2020-05-24,0.0,0.0
2020-05-25,0.0,0.0
2020-05-26,0.0,0.0
2020-05-27,0.0,0.0
2020-05-28,1.0,1.0
2020-05-29,0.0,2.0
2020-05-30,0.0,0.0
2020-05-31,0.0,1.0
2020-06-01,0.0,0.0
2020-06-02,0.0,0.0
2020-06-03,0.0,0.0
2020-06-04,0.0,0.0
2020-06-05,0.0,1.0
2020-06-06,0.0,1.0
2020-06-07,0.0,0.0
2020-06-08,0.0,1.0
2020-06-09,0.0,1.0
2020-06-10,0.0,0.0
2020-06-11,1.0,0.0
2020-06-12,0.0,0.0
2020-06-13,0.0,0.0
2020-06-14,0.0,0.0
2020-06-15,0.0,0.0
2020-06-16,0.0,0.0
2020-06-17,0.0,2.0
2020-06-18,0.0,0.0
2020-06-19,0.0,1.0
2020-06-20,0.0,0.0
2020-06-21,0.0,1.0
2020-06-22,0.0,0.0
2020-06-23,0.0,0.0
2020-06-24,0.0,0.0
2020-06-25,0.0,0.0
2020-06-26,0.0,0.0
2020-06-27,0.0,1.0
2020-06-28,0.0,0.0
2020-06-29,0.0,2.0
2020-06-30,0.0,0.0
2020-07-01,0.0,0.0
2020-07-02,0.0,0.0
2020-07-03,0.0,0.0
2020-07-04,0.0,1.0
2020-07-05,0.0,2.0
2020-07-06,0.0,2.0
2020-07-07,0.0,1.0
2020-07-08,0.0,2.0
2020-07-09,1.0,0.0
2020-07-10,0.0,1.0
2020-07-11,0.0,1.0
2020-07-12,0.0,1.0
2020-07-13,0.0,2.0
2020-07-14,0.0,1.0
2020-07-15,0.0,1.0
2020-07-16,0.0,1.0
2020-07-17,0.0,2.0
2020-07-18,0.0,1.0
2020-07-19,0.0,0.0
2020-07-20,0.0,1.0
2020-07-21,0.0,7.0
