data,tutti,maschi,femmine
0.0,0,0.0,0
1.0,0,0.0,0
2.0,2,1.0,1
3.0,1,0.0,1
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,0,0.0,0
15.0,0,0.0,0
16.0,0,0.0,0
17.0,0,0.0,0
18.0,1,0.0,1
19.0,0,0.0,0
20.0,0,0.0,0
21.0,1,1.0,0
22.0,2,1.0,1
23.0,1,0.0,1
24.0,0,0.0,0
25.0,1,1.0,0
26.0,1,1.0,0
27.0,1,0.0,1
28.0,0,0.0,0
29.0,1,0.0,1
30.0,1,0.0,1
31.0,0,0.0,0
32.0,2,2.0,0
33.0,3,1.0,2
34.0,2,1.0,1
35.0,3,3.0,0
36.0,2,1.0,1
37.0,1,0.0,1
38.0,5,3.0,2
39.0,5,4.0,1
40.0,7,5.0,2
41.0,2,2.0,0
42.0,10,5.0,5
43.0,8,5.0,3
44.0,7,5.0,2
45.0,3,2.0,1
46.0,7,6.0,1
47.0,13,8.0,5
48.0,16,12.0,4
49.0,8,6.0,2
50.0,24,14.0,10
51.0,24,17.0,7
52.0,26,20.0,6
53.0,32,25.0,7
54.0,30,17.0,13
55.0,33,23.0,10
56.0,43,32.0,11
57.0,42,32.0,10
58.0,57,39.0,18
59.0,67,47.0,20
60.0,77,55.0,22
61.0,94,68.0,26
62.0,91,65.0,26
63.0,101,72.0,29
64.0,97,75.0,22
65.0,95,66.0,29
66.0,139,102.0,37
67.0,165,129.0,36
68.0,139,103.0,36
69.0,165,113.0,52
70.0,197,147.0,50
71.0,219,152.0,67
72.0,267,186.0,81
73.0,284,207.0,77
74.0,316,208.0,108
75.0,287,205.0,82
76.0,358,224.0,134
77.0,343,217.0,126
78.0,382,249.0,133
79.0,443,292.0,151
80.0,481,307.0,174
81.0,500,296.0,204
82.0,596,369.0,227
83.0,606,342.0,264
84.0,652,362.0,290
85.0,635,337.0,298
86.0,717,377.0,340
87.0,715,353.0,362
88.0,675,315.0,360
89.0,650,258.0,392
90.0,696,290.0,406
91.0,606,234.0,372
92.0,547,187.0,360
93.0,528,173.0,355
94.0,414,143.0,271
95.0,358,95.0,263
96.0,291,80.0,211
97.0,218,57.0,161
98.0,149,22.0,127
99.0,97,19.0,78
100.0,73,11.0,62
101.0,28,6.0,22
102.0,16,1.0,15
103.0,14,3.0,11
104.0,4,1.0,3
105.0,4,,4
106.0,1,,1
107.0,2,,2
