data,casi,casi_media7gg
2020-02-20,6,
2020-02-21,2,
2020-02-22,3,
2020-02-23,4,12.857142857142858
2020-02-24,10,15.714285714285714
2020-02-25,46,21.142857142857142
2020-02-26,19,27.571428571428573
2020-02-27,26,35.142857142857146
2020-02-28,40,44.857142857142854
2020-02-29,48,51.57142857142857
2020-03-01,57,64.14285714285714
2020-03-02,78,76.0
2020-03-03,93,90.42857142857143
2020-03-04,107,101.42857142857143
2020-03-05,109,110.14285714285714
2020-03-06,141,121.71428571428571
2020-03-07,125,130.71428571428572
2020-03-08,118,142.57142857142858
2020-03-09,159,155.28571428571428
2020-03-10,156,170.57142857142858
2020-03-11,190,185.0
2020-03-12,198,199.14285714285714
2020-03-13,248,210.57142857142858
2020-03-14,226,229.0
2020-03-15,217,246.14285714285714
2020-03-16,239,257.0
2020-03-17,285,262.7142857142857
2020-03-18,310,266.0
2020-03-19,274,277.14285714285717
2020-03-20,288,289.42857142857144
2020-03-21,249,292.42857142857144
2020-03-22,295,296.7142857142857
2020-03-23,325,292.57142857142856
2020-03-24,306,289.14285714285717
2020-03-25,340,282.14285714285717
2020-03-26,245,267.7142857142857
2020-03-27,264,253.14285714285714
2020-03-28,200,236.57142857142858
2020-03-29,194,215.42857142857142
2020-03-30,223,207.28571428571428
2020-03-31,190,190.42857142857142
2020-04-01,192,179.85714285714286
2020-04-02,188,166.28571428571428
2020-04-03,146,152.71428571428572
2020-04-04,126,145.28571428571428
2020-04-05,99,138.14285714285714
2020-04-06,128,133.14285714285714
2020-04-07,138,128.28571428571428
2020-04-08,142,122.85714285714286
2020-04-09,153,118.42857142857143
2020-04-10,112,108.0
2020-04-11,88,99.57142857142857
2020-04-12,68,90.71428571428571
2020-04-13,55,79.42857142857143
2020-04-14,79,76.0
2020-04-15,80,75.42857142857143
2020-04-16,74,77.71428571428571
2020-04-17,88,83.57142857142857
2020-04-18,84,82.71428571428571
2020-04-19,84,84.42857142857143
2020-04-20,96,86.57142857142857
2020-04-21,73,84.71428571428571
2020-04-22,92,83.85714285714286
2020-04-23,89,82.57142857142857
2020-04-24,75,77.14285714285714
2020-04-25,78,74.85714285714286
2020-04-26,75,71.85714285714286
2020-04-27,58,67.28571428571429
2020-04-28,57,64.14285714285714
2020-04-29,71,59.714285714285715
2020-04-30,57,53.857142857142854
2020-05-01,53,51.42857142857143
2020-05-02,47,49.42857142857143
2020-05-03,34,48.0
2020-05-04,41,44.857142857142854
2020-05-05,43,43.0
2020-05-06,61,40.142857142857146
2020-05-07,35,38.285714285714285
2020-05-08,40,36.57142857142857
2020-05-09,27,33.285714285714285
2020-05-10,21,29.0
2020-05-11,29,28.714285714285715
2020-05-12,20,27.714285714285715
2020-05-13,31,27.428571428571427
2020-05-14,33,27.428571428571427
2020-05-15,33,25.285714285714285
2020-05-16,25,25.571428571428573
2020-05-17,21,23.714285714285715
2020-05-18,14,21.571428571428573
