data,≥80 anni,altri
2020-02-07,1.0,0
2020-02-08,0.0,0
2020-02-09,0.0,0
2020-02-10,0.0,0
2020-02-11,0.0,0
2020-02-12,0.0,0
2020-02-13,0.0,0
2020-02-14,0.0,1
2020-02-15,0.0,1
2020-02-16,0.0,1
2020-02-17,0.0,0
2020-02-18,0.0,1
2020-02-19,0.0,0
2020-02-20,0.0,1
2020-02-21,0.0,1
2020-02-22,0.0,0
2020-02-23,1.0,2
2020-02-24,0.0,2
2020-02-25,0.0,3
2020-02-26,0.0,2
2020-02-27,0.0,8
2020-02-28,1.0,3
2020-02-29,0.0,7
2020-03-01,0.0,13
2020-03-02,1.0,13
2020-03-03,0.0,13
2020-03-04,0.0,11
2020-03-05,0.0,16
2020-03-06,1.0,16
2020-03-07,0.0,20
2020-03-08,1.0,30
2020-03-09,1.0,31
2020-03-10,1.0,54
2020-03-11,1.0,42
2020-03-12,2.0,42
2020-03-13,1.0,48
2020-03-14,2.0,38
2020-03-15,10.0,66
2020-03-16,1.0,56
2020-03-17,10.0,42
2020-03-18,5.0,53
2020-03-19,5.0,53
2020-03-20,16.0,68
2020-03-21,14.0,27
2020-03-22,12.0,40
2020-03-23,4.0,30
2020-03-24,8.0,24
2020-03-25,7.0,30
2020-03-26,9.0,24
2020-03-27,11.0,25
2020-03-28,3.0,18
2020-03-29,5.0,12
2020-03-30,6.0,27
2020-03-31,2.0,14
2020-04-01,7.0,15
2020-04-02,12.0,10
2020-04-03,4.0,12
2020-04-04,8.0,11
2020-04-05,10.0,13
2020-04-06,6.0,12
2020-04-07,6.0,23
2020-04-08,7.0,11
2020-04-09,4.0,15
2020-04-10,3.0,14
2020-04-11,3.0,8
2020-04-12,6.0,7
2020-04-13,3.0,7
2020-04-14,5.0,18
2020-04-15,4.0,13
2020-04-16,0.0,5
2020-04-17,3.0,7
2020-04-18,0.0,3
2020-04-19,5.0,10
2020-04-20,15.0,13
2020-04-21,1.0,4
2020-04-22,3.0,6
2020-04-23,1.0,5
2020-04-24,5.0,6
2020-04-25,3.0,6
2020-04-26,0.0,4
2020-04-27,0.0,10
2020-04-28,1.0,1
2020-04-29,0.0,3
2020-04-30,0.0,5
2020-05-01,0.0,3
2020-05-02,0.0,3
2020-05-03,0.0,2
2020-05-04,0.0,6
2020-05-05,0.0,1
2020-05-06,0.0,0
2020-05-07,0.0,1
2020-05-08,0.0,1
2020-05-09,1.0,1
2020-05-10,0.0,2
2020-05-11,0.0,1
2020-05-12,0.0,1
2020-05-13,0.0,1
2020-05-14,0.0,0
2020-05-15,0.0,0
2020-05-16,0.0,0
2020-05-17,0.0,1
2020-05-18,0.0,2
2020-05-19,2.0,0
2020-05-20,0.0,2
2020-05-21,0.0,0
2020-05-22,0.0,2
2020-05-23,0.0,0
2020-05-24,0.0,1
2020-05-25,0.0,2
2020-05-26,0.0,1
2020-05-27,0.0,0
2020-05-28,0.0,0
2020-05-29,0.0,0
2020-05-30,0.0,0
2020-05-31,1.0,0
2020-06-01,0.0,1
2020-06-02,0.0,1
2020-06-03,0.0,0
2020-06-04,0.0,0
2020-06-05,1.0,0
2020-06-06,0.0,0
2020-06-07,0.0,0
2020-06-08,1.0,1
2020-06-09,0.0,0
2020-06-10,0.0,0
2020-06-11,0.0,0
2020-06-12,0.0,0
2020-06-13,0.0,0
2020-06-14,0.0,0
2020-06-15,0.0,0
2020-06-16,0.0,0
2020-06-17,0.0,0
2020-06-18,0.0,0
2020-06-19,0.0,0
2020-06-20,0.0,0
2020-06-21,0.0,0
2020-06-22,0.0,1
2020-06-23,0.0,0
2020-06-24,0.0,1
2020-06-25,0.0,0
2020-06-26,0.0,0
2020-06-27,0.0,2
2020-06-28,0.0,0
2020-06-29,0.0,1
2020-06-30,0.0,2
2020-07-01,0.0,1
2020-07-02,0.0,1
2020-07-03,0.0,2
2020-07-04,0.0,0
2020-07-05,0.0,1
2020-07-06,0.0,2
2020-07-07,0.0,1
2020-07-08,0.0,3
2020-07-09,0.0,0
2020-07-10,1.0,1
2020-07-11,0.0,1
2020-07-12,0.0,3
2020-07-13,0.0,2
2020-07-14,0.0,5
2020-07-15,0.0,3
2020-07-16,0.0,8
2020-07-17,0.0,3
2020-07-18,0.0,3
2020-07-19,2.0,2
2020-07-20,0.0,4
2020-07-21,0.0,4
2020-07-22,0.0,4
2020-07-23,0.0,5
2020-07-24,0.0,10
2020-07-25,0.0,3
2020-07-26,1.0,6
2020-07-27,0.0,6
2020-07-28,0.0,5
2020-07-29,0.0,3
2020-07-30,1.0,8
2020-07-31,1.0,5
2020-08-01,0.0,3
2020-08-02,1.0,6
2020-08-03,1.0,11
2020-08-04,0.0,3
2020-08-05,1.0,16
2020-08-06,0.0,17
2020-08-07,0.0,13
2020-08-08,0.0,21
2020-08-09,1.0,11
2020-08-10,1.0,9
2020-08-11,0.0,10
2020-08-12,0.0,12
2020-08-13,0.0,4
2020-08-14,0.0,18
2020-08-15,2.0,11
2020-08-16,2.0,15
2020-08-17,2.0,7
2020-08-18,0.0,15
2020-08-19,0.0,12
2020-08-20,1.0,16
2020-08-21,0.0,9
2020-08-22,1.0,9
2020-08-23,3.0,14
2020-08-24,0.0,19
2020-08-25,2.0,20
2020-08-26,0.0,14
2020-08-27,0.0,30
2020-08-28,0.0,29
2020-08-29,0.0,12
2020-08-30,2.0,21
2020-08-31,1.0,29
2020-09-01,1.0,38
2020-09-02,2.0,44
2020-09-03,1.0,36
2020-09-04,0.0,39
2020-09-05,2.0,37
2020-09-06,2.0,26
2020-09-07,2.0,55
2020-09-08,4.0,34
2020-09-09,2.0,33
2020-09-10,0.0,48
2020-09-11,3.0,35
2020-09-12,4.0,37
2020-09-13,0.0,31
2020-09-14,4.0,35
2020-09-15,4.0,57
2020-09-16,8.0,44
2020-09-17,2.0,55
2020-09-18,4.0,70
2020-09-19,6.0,111
2020-09-20,2.0,75
2020-09-21,3.0,57
2020-09-22,5.0,69
2020-09-23,5.0,54
2020-09-24,3.0,55
2020-09-25,6.0,79
2020-09-26,1.0,65
2020-09-27,3.0,54
2020-09-28,5.0,83
2020-09-29,3.0,78
2020-09-30,6.0,99
2020-10-01,12.0,147
2020-10-02,8.0,125
2020-10-03,5.0,86
2020-10-04,8.0,115
2020-10-05,6.0,162
2020-10-06,5.0,126
2020-10-07,9.0,165
2020-10-08,14.0,213
2020-10-09,12.0,191
2020-10-10,24.0,207
2020-10-11,20.0,156
2020-10-12,19.0,269
2020-10-13,24.0,280
2020-10-14,13.0,234
2020-10-15,17.0,291
2020-10-16,8.0,354
2020-10-17,25.0,292
2020-10-18,22.0,262
2020-10-19,21.0,334
2020-10-20,26.0,373
2020-10-21,48.0,394
2020-10-22,25.0,306
2020-10-23,42.0,410
2020-10-24,36.0,357
2020-10-25,40.0,371
2020-10-26,34.0,461
2020-10-27,40.0,434
2020-10-28,35.0,460
2020-10-29,26.0,441
2020-10-30,55.0,434
2020-10-31,47.0,426
2020-11-01,44.0,566
2020-11-02,57.0,678
2020-11-03,37.0,609
2020-11-04,56.0,646
2020-11-05,65.0,734
2020-11-06,62.0,664
2020-11-07,56.0,627
2020-11-08,54.0,639
2020-11-09,57.0,648
2020-11-10,81.0,685
2020-11-11,68.0,543
2020-11-12,58.0,574
2020-11-13,50.0,605
2020-11-14,56.0,551
2020-11-15,55.0,506
2020-11-16,90.0,534
2020-11-17,47.0,506
2020-11-18,61.0,488
2020-11-19,46.0,473
2020-11-20,71.0,497
2020-11-21,41.0,400
2020-11-22,29.0,285
2020-11-23,46.0,411
2020-11-24,45.0,332
2020-11-25,42.0,395
2020-11-26,35.0,289
2020-11-27,24.0,274
2020-11-28,30.0,255
2020-11-29,26.0,226
2020-11-30,36.0,348
2020-12-01,58.0,348
2020-12-02,31.0,273
2020-12-03,45.0,241
2020-12-04,35.0,233
2020-12-05,49.0,224
2020-12-06,26.0,171
2020-12-07,36.0,272
2020-12-08,23.0,259
2020-12-09,30.0,268
2020-12-10,34.0,303
2020-12-11,26.0,241
2020-12-12,26.0,240
2020-12-13,36.0,215
2020-12-14,23.0,296
2020-12-15,32.0,302
2020-12-16,39.0,280
2020-12-17,18.0,312
2020-12-18,24.0,315
2020-12-19,34.0,279
2020-12-20,28.0,329
2020-12-21,29.0,348
2020-12-22,37.0,337
2020-12-23,26.0,342
2020-12-24,36.0,353
2020-12-25,26.0,299
2020-12-26,26.0,397
2020-12-27,33.0,470
2020-12-28,49.0,567
2020-12-29,36.0,562
2020-12-30,56.0,576
2020-12-31,42.0,569
2021-01-01,56.0,497
2021-01-02,47.0,620
2021-01-03,54.0,597
2021-01-04,64.0,842
2021-01-05,61.0,788
2021-01-06,59.0,695
2021-01-07,59.0,694
2021-01-08,57.0,711
2021-01-09,58.0,653
2021-01-10,63.0,675
2021-01-11,49.0,664
2021-01-12,60.0,648
2021-01-13,63.0,512
2021-01-14,63.0,515
2021-01-15,56.0,560
2021-01-16,36.0,443
2021-01-17,32.0,422
2021-01-18,46.0,453
2021-01-19,39.0,421
2021-01-20,50.0,433
2021-01-21,32.0,356
2021-01-22,47.0,354
2021-01-23,26.0,322
2021-01-24,31.0,315
2021-01-25,35.0,349
2021-01-26,24.0,241
2021-01-27,40.0,265
2021-01-28,22.0,271
2021-01-29,22.0,247
2021-01-30,38.0,273
2021-01-31,27.0,206
2021-02-01,27.0,290
2021-02-02,28.0,221
2021-02-03,24.0,209
2021-02-04,23.0,217
2021-02-05,17.0,216
2021-02-06,28.0,171
2021-02-07,18.0,166
2021-02-08,15.0,184
2021-02-09,12.0,182
2021-02-10,28.0,207
2021-02-11,21.0,180
2021-02-12,23.0,174
2021-02-13,10.0,143
2021-02-14,9.0,141
2021-02-15,19.0,187
2021-02-16,13.0,195
2021-02-17,15.0,195
2021-02-18,10.0,194
2021-02-19,12.0,179
2021-02-20,33.0,198
2021-02-21,10.0,149
2021-02-22,18.0,209
2021-02-23,14.0,227
2021-02-24,7.0,194
2021-02-25,12.0,217
2021-02-26,9.0,212
2021-02-27,8.0,199
2021-02-28,15.0,176
2021-03-01,27.0,264
2021-03-02,9.0,236
2021-03-03,15.0,237
2021-03-04,15.0,205
2021-03-05,16.0,229
2021-03-06,13.0,231
2021-03-07,10.0,205
2021-03-08,19.0,273
2021-03-09,15.0,221
2021-03-10,11.0,289
2021-03-11,15.0,245
2021-03-12,28.0,241
2021-03-13,16.0,252
2021-03-14,14.0,228
2021-03-15,27.0,351
2021-03-16,21.0,287
2021-03-17,32.0,345
2021-03-18,26.0,359
2021-03-19,23.0,321
2021-03-20,29.0,378
2021-03-21,21.0,366
2021-03-22,21.0,476
2021-03-23,26.0,431
2021-03-24,23.0,390
2021-03-25,26.0,404
2021-03-26,27.0,411
2021-03-27,16.0,356
2021-03-28,23.0,378
2021-03-29,25.0,456
2021-03-30,22.0,470
2021-03-31,20.0,390
2021-04-01,40.0,478
2021-04-02,32.0,480
2021-04-03,35.0,427
2021-04-04,29.0,334
2021-04-05,27.0,459
2021-04-06,36.0,551
2021-04-07,27.0,686
2021-04-08,38.0,501
2021-04-09,35.0,539
2021-04-10,40.0,524
2021-04-11,16.0,464
2021-04-12,40.0,597
2021-04-13,24.0,601
2021-04-14,23.0,553
2021-04-15,21.0,519
2021-04-16,15.0,526
2021-04-17,19.0,459
2021-04-18,24.0,495
2021-04-19,34.0,461
2021-04-20,34.0,517
2021-04-21,20.0,441
2021-04-22,32.0,447
2021-04-23,15.0,429
2021-04-24,22.0,419
2021-04-25,16.0,378
2021-04-26,19.0,405
2021-04-27,17.0,390
2021-04-28,19.0,400
2021-04-29,9.0,298
2021-04-30,16.0,337
2021-05-01,20.0,343
2021-05-02,12.0,256
2021-05-03,24.0,331
2021-05-04,19.0,310
2021-05-05,17.0,338
2021-05-06,15.0,269
2021-05-07,12.0,267
2021-05-08,12.0,237
2021-05-09,9.0,256
2021-05-10,19.0,275
2021-05-11,8.0,239
2021-05-12,7.0,214
2021-05-13,7.0,209
2021-05-14,8.0,184
2021-05-15,10.0,191
2021-05-16,5.0,156
2021-05-17,12.0,158
2021-05-18,14.0,187
2021-05-19,5.0,188
2021-05-20,13.0,170
2021-05-21,7.0,156
2021-05-22,3.0,150
2021-05-23,5.0,160
2021-05-24,9.0,170
2021-05-25,4.0,160
2021-05-26,6.0,147
2021-05-27,3.0,156
2021-05-28,8.0,142
2021-05-29,5.0,121
2021-05-30,6.0,100
2021-05-31,1.0,126
2021-06-01,7.0,146
2021-06-02,3.0,130
2021-06-03,3.0,118
2021-06-04,4.0,105
2021-06-05,8.0,92
2021-06-06,5.0,81
2021-06-07,4.0,126
2021-06-08,6.0,92
2021-06-09,7.0,74
2021-06-10,2.0,110
2021-06-11,4.0,74
2021-06-12,5.0,56
2021-06-13,2.0,87
2021-06-14,4.0,68
2021-06-15,0.0,77
2021-06-16,6.0,68
2021-06-17,2.0,60
2021-06-18,1.0,55
2021-06-19,0.0,30
2021-06-20,4.0,33
2021-06-21,0.0,42
2021-06-22,1.0,35
2021-06-23,1.0,38
2021-06-24,3.0,33
2021-06-25,1.0,40
2021-06-26,3.0,51
2021-06-27,3.0,38
2021-06-28,1.0,49
2021-06-29,2.0,48
2021-06-30,4.0,62
2021-07-01,1.0,64
2021-07-02,2.0,71
2021-07-03,3.0,51
2021-07-04,0.0,63
2021-07-05,2.0,85
2021-07-06,11.0,69
2021-07-07,0.0,74
2021-07-08,3.0,104
2021-07-09,2.0,117
2021-07-10,4.0,130
2021-07-11,1.0,96
2021-07-12,4.0,126
2021-07-13,2.0,178
2021-07-14,3.0,225
2021-07-15,3.0,278
2021-07-16,4.0,250
2021-07-17,5.0,258
2021-07-18,3.0,330
2021-07-19,7.0,273
2021-07-20,8.0,279
2021-07-21,3.0,273
2021-07-22,10.0,326
2021-07-23,7.0,310
2021-07-24,11.0,326
2021-07-25,1.0,400
2021-07-26,14.0,400
2021-07-27,10.0,386
2021-07-28,13.0,380
2021-07-29,11.0,394
2021-07-30,9.0,359
2021-07-31,9.0,306
2021-08-01,13.0,435
2021-08-02,18.0,475
2021-08-03,18.0,477
2021-08-04,27.0,503
2021-08-05,18.0,439
2021-08-06,22.0,540
2021-08-07,23.0,501
2021-08-08,22.0,546
2021-08-09,20.0,587
2021-08-10,35.0,690
2021-08-11,21.0,564
2021-08-12,23.0,561
2021-08-13,31.0,614
2021-08-14,27.0,663
2021-08-15,25.0,589
2021-08-16,27.0,855
2021-08-17,36.0,843
2021-08-18,27.0,823
2021-08-19,39.0,715
2021-08-20,45.0,711
2021-08-21,33.0,617
2021-08-22,23.0,629
2021-08-23,25.0,714
2021-08-24,32.0,608
2021-08-25,25.0,645
2021-08-26,34.0,567
2021-08-27,20.0,580
2021-08-28,24.0,539
2021-08-29,28.0,521
2021-08-30,32.0,589
2021-08-31,24.0,440
2021-09-01,30.0,574
2021-09-02,22.0,464
2021-09-03,25.0,452
2021-09-04,29.0,427
2021-09-05,32.0,411
2021-09-06,24.0,440
2021-09-07,19.0,419
2021-09-08,20.0,332
2021-09-09,18.0,312
2021-09-10,16.0,387
2021-09-11,28.0,303
2021-09-12,13.0,300
2021-09-13,14.0,335
2021-09-14,10.0,274
2021-09-15,14.0,272
2021-09-16,23.0,264
2021-09-17,15.0,257
2021-09-18,18.0,244
2021-09-19,9.0,230
2021-09-20,18.0,253
2021-09-21,12.0,213
2021-09-22,10.0,242
2021-09-23,9.0,251
2021-09-24,8.0,227
2021-09-25,15.0,194
2021-09-26,6.0,197
2021-09-27,8.0,187
2021-09-28,14.0,225
2021-09-29,9.0,197
2021-09-30,14.0,178
2021-10-01,13.0,165
2021-10-02,11.0,141
2021-10-03,9.0,125
2021-10-04,9.0,171
2021-10-05,7.0,155
2021-10-06,6.0,131
2021-10-07,10.0,132
2021-10-08,7.0,152
2021-10-09,10.0,124
2021-10-10,3.0,166
2021-10-11,7.0,153
2021-10-12,5.0,158
2021-10-13,8.0,191
2021-10-14,9.0,186
2021-10-15,8.0,209
2021-10-16,10.0,188
2021-10-17,6.0,203
2021-10-18,11.0,271
