data,tutti,maschi,femmine
0.0,0,0,0.0
1.0,2,1,1.0
2.0,0,0,0.0
3.0,1,0,1.0
4.0,0,0,0.0
5.0,0,0,0.0
6.0,0,0,0.0
7.0,0,0,0.0
8.0,0,0,0.0
9.0,0,0,0.0
10.0,0,0,0.0
11.0,2,2,0.0
12.0,0,0,0.0
13.0,1,1,0.0
14.0,0,0,0.0
15.0,1,1,0.0
16.0,2,2,0.0
17.0,2,2,0.0
18.0,2,2,0.0
19.0,1,1,0.0
20.0,3,3,0.0
21.0,1,1,0.0
22.0,1,1,0.0
23.0,2,2,0.0
24.0,3,2,1.0
25.0,4,3,1.0
26.0,2,2,0.0
27.0,1,0,1.0
28.0,1,1,0.0
29.0,3,1,2.0
30.0,4,2,2.0
31.0,7,4,3.0
32.0,2,2,0.0
33.0,9,7,2.0
34.0,17,12,5.0
35.0,10,6,4.0
36.0,9,5,4.0
37.0,10,8,2.0
38.0,24,19,5.0
39.0,20,16,4.0
40.0,26,23,3.0
41.0,20,15,5.0
42.0,15,12,3.0
43.0,24,18,6.0
44.0,17,13,4.0
45.0,21,13,8.0
46.0,34,28,6.0
47.0,31,15,16.0
48.0,41,33,8.0
49.0,38,31,7.0
50.0,40,31,9.0
51.0,53,40,13.0
52.0,53,45,8.0
53.0,60,44,16.0
54.0,69,50,19.0
55.0,79,58,21.0
56.0,76,61,15.0
57.0,77,61,16.0
58.0,94,75,19.0
59.0,81,64,17.0
60.0,79,56,23.0
61.0,98,72,26.0
62.0,109,87,22.0
63.0,119,92,27.0
64.0,99,69,30.0
65.0,99,69,30.0
66.0,107,78,29.0
67.0,120,82,38.0
68.0,126,91,35.0
69.0,130,86,44.0
70.0,112,87,25.0
71.0,120,88,32.0
72.0,135,89,46.0
73.0,160,99,61.0
74.0,165,109,56.0
75.0,128,96,32.0
76.0,128,87,41.0
77.0,118,72,46.0
78.0,132,97,35.0
79.0,123,76,47.0
80.0,95,56,39.0
81.0,109,65,44.0
82.0,91,50,41.0
83.0,76,51,25.0
84.0,62,38,24.0
85.0,42,23,19.0
86.0,47,24,23.0
87.0,36,22,14.0
88.0,24,10,14.0
89.0,14,5,9.0
90.0,9,5,4.0
91.0,11,7,4.0
92.0,10,5,5.0
93.0,7,4,3.0
94.0,7,3,4.0
95.0,3,0,3.0
96.0,4,0,4.0
97.0,0,0,0.0
98.0,1,0,1.0
99.0,0,0,
100.0,1,1,
