data,casi,casi_media7gg
2020-02-24,-9999,
2020-02-25,-9999,
2020-02-26,-9999,
2020-02-27,-9999,3.5714285714285716
2020-02-28,-9999,3.5714285714285716
2020-02-29,-9999,4.285714285714286
2020-03-01,-9999,3.5714285714285716
2020-03-02,-9999,5.714285714285714
2020-03-03,-9999,7.857142857142857
2020-03-04,-9999,8.857142857142858
2020-03-05,-9999,11.285714285714286
2020-03-06,-9999,15.0
2020-03-07,-9999,17.142857142857142
2020-03-08,-9999,26.0
2020-03-09,-9999,32.42857142857143
2020-03-10,-9999,39.857142857142854
2020-03-11,-9999,50.57142857142857
2020-03-12,-9999,56.0
2020-03-13,-9999,67.85714285714286
2020-03-14,-9999,78.28571428571429
2020-03-15,-9999,86.0
2020-03-16,-9999,97.0
2020-03-17,-9999,108.85714285714286
2020-03-18,-9999,113.42857142857143
2020-03-19,-9999,119.14285714285714
2020-03-20,-9999,120.85714285714286
2020-03-21,-9999,126.85714285714286
2020-03-22,-9999,126.0
2020-03-23,-9999,125.57142857142857
2020-03-24,-9999,122.0
2020-03-25,-9999,118.57142857142857
2020-03-26,-9999,114.14285714285714
2020-03-27,-9999,110.85714285714286
2020-03-28,-9999,107.42857142857143
2020-03-29,-9999,100.85714285714286
2020-03-30,-9999,92.57142857142857
2020-03-31,-9999,82.14285714285714
2020-04-01,-9999,79.0
2020-04-02,-9999,79.14285714285714
2020-04-03,-9999,73.0
2020-04-04,-9999,61.42857142857143
2020-04-05,-9999,61.0
2020-04-06,-9999,63.42857142857143
2020-04-07,-9999,62.857142857142854
2020-04-08,-9999,61.714285714285715
2020-04-09,-9999,59.142857142857146
2020-04-10,-9999,56.142857142857146
2020-04-11,-9999,57.857142857142854
2020-04-12,-9999,53.285714285714285
2020-04-13,-9999,45.0
2020-04-14,-9999,43.57142857142857
2020-04-15,-9999,41.0
2020-04-16,-9999,37.42857142857143
2020-04-17,-9999,36.57142857142857
2020-04-18,-9999,34.142857142857146
2020-04-19,-9999,31.714285714285715
2020-04-20,-9999,29.285714285714285
2020-04-21,-9999,26.0
2020-04-22,-9999,23.428571428571427
2020-04-23,-9999,22.142857142857142
2020-04-24,-9999,22.285714285714285
2020-04-25,-9999,21.428571428571427
2020-04-26,-9999,22.142857142857142
2020-04-27,-9999,23.857142857142858
