date,incidence,incidence_7_days_moving_average
2020-03-02,-9999,
2020-03-03,-9999,
2020-03-04,-9999,
2020-03-05,-9999,1.8571428571428572
2020-03-06,-9999,2.0
2020-03-07,-9999,2.2857142857142856
2020-03-08,-9999,4.571428571428571
2020-03-09,-9999,5.857142857142857
2020-03-10,-9999,6.571428571428571
2020-03-11,-9999,7.571428571428571
2020-03-12,-9999,8.285714285714286
2020-03-13,-9999,8.571428571428571
2020-03-14,-9999,9.285714285714286
2020-03-15,-9999,9.428571428571429
2020-03-16,-9999,9.428571428571429
2020-03-17,-9999,10.571428571428571
2020-03-18,-9999,13.571428571428571
2020-03-19,-9999,14.571428571428571
2020-03-20,-9999,17.285714285714285
2020-03-21,-9999,19.142857142857142
2020-03-22,-9999,18.0
2020-03-23,-9999,19.857142857142858
2020-03-24,-9999,19.142857142857142
2020-03-25,-9999,18.714285714285715
2020-03-26,-9999,18.571428571428573
2020-03-27,-9999,18.0
2020-03-28,-9999,18.142857142857142
2020-03-29,-9999,19.0
2020-03-30,-9999,16.714285714285715
2020-03-31,-9999,17.142857142857142
2020-04-01,-9999,14.571428571428571
2020-04-02,-9999,13.285714285714286
2020-04-03,-9999,11.285714285714286
2020-04-04,-9999,9.142857142857142
2020-04-05,-9999,7.857142857142857
2020-04-06,-9999,7.857142857142857
2020-04-07,-9999,8.571428571428571
2020-04-08,-9999,7.428571428571429
2020-04-09,-9999,7.142857142857143
2020-04-10,-9999,6.285714285714286
2020-04-11,-9999,5.571428571428571
2020-04-12,-9999,4.714285714285714
2020-04-13,-9999,4.428571428571429
2020-04-14,-9999,3.2857142857142856
2020-04-15,-9999,3.7142857142857144
2020-04-16,-9999,3.5714285714285716
2020-04-17,-9999,3.857142857142857
2020-04-18,-9999,5.142857142857143
2020-04-19,-9999,5.0
2020-04-20,-9999,4.857142857142857
2020-04-21,-9999,3.5714285714285716
2020-04-22,-9999,3.0
2020-04-23,-9999,3.2857142857142856
2020-04-24,-9999,3.5714285714285716
2020-04-25,-9999,3.142857142857143
2020-04-26,-9999,3.4285714285714284
2020-04-27,-9999,3.0
2020-04-28,-9999,3.2857142857142856
2020-04-29,-9999,3.5714285714285716
2020-04-30,-9999,3.2857142857142856
2020-05-01,-9999,3.142857142857143
2020-05-02,-9999,2.5714285714285716
2020-05-03,-9999,2.142857142857143
2020-05-04,-9999,2.142857142857143
2020-05-05,-9999,1.5714285714285714
2020-05-06,-9999,1.1428571428571428
2020-05-07,-9999,1.4285714285714286
2020-05-08,-9999,1.1428571428571428
2020-05-09,-9999,0.7142857142857143
2020-05-10,-9999,0.7142857142857143
2020-05-11,-9999,0.42857142857142855
2020-05-12,-9999,0.42857142857142855
2020-05-13,-9999,0.42857142857142855
2020-05-14,-9999,0.14285714285714285
2020-05-15,-9999,0.14285714285714285
2020-05-16,-9999,0.14285714285714285
2020-05-17,-9999,0.14285714285714285
2020-05-18,-9999,0.5714285714285714
2020-05-19,-9999,0.5714285714285714
2020-05-20,-9999,0.5714285714285714
2020-05-21,-9999,0.5714285714285714
2020-05-22,-9999,0.42857142857142855
2020-05-23,-9999,0.42857142857142855
2020-05-24,-9999,0.7142857142857143
2020-05-25,-9999,0.2857142857142857
2020-05-26,-9999,0.2857142857142857
2020-05-27,-9999,0.2857142857142857
2020-05-28,-9999,0.2857142857142857
2020-05-29,-9999,0.2857142857142857
2020-05-30,-9999,0.2857142857142857
2020-05-31,-9999,0.5714285714285714
2020-06-01,-9999,0.5714285714285714
2020-06-02,-9999,0.7142857142857143
2020-06-03,-9999,0.7142857142857143
2020-06-04,-9999,0.7142857142857143
2020-06-05,-9999,0.7142857142857143
2020-06-06,-9999,0.7142857142857143
2020-06-07,-9999,0.14285714285714285
2020-06-08,-9999,0.14285714285714285
2020-06-09,-9999,0.0
2020-06-10,-9999,0.14285714285714285
2020-06-11,-9999,0.14285714285714285
2020-06-12,-9999,0.14285714285714285
2020-06-13,-9999,0.14285714285714285
2020-06-14,-9999,0.14285714285714285
2020-06-15,-9999,0.14285714285714285
2020-06-16,-9999,0.14285714285714285
2020-06-17,-9999,0.0
2020-06-18,-9999,0.0
2020-06-19,-9999,0.0
2020-06-20,-9999,0.0
2020-06-21,-9999,0.0
2020-06-22,-9999,0.14285714285714285
2020-06-23,-9999,0.14285714285714285
2020-06-24,-9999,0.14285714285714285
2020-06-25,-9999,0.14285714285714285
2020-06-26,-9999,0.14285714285714285
2020-06-27,-9999,0.14285714285714285
2020-06-28,-9999,0.14285714285714285
2020-06-29,-9999,0.0
2020-06-30,-9999,0.14285714285714285
2020-07-01,-9999,0.14285714285714285
2020-07-02,-9999,0.14285714285714285
2020-07-03,-9999,0.14285714285714285
2020-07-04,-9999,0.14285714285714285
2020-07-05,-9999,0.14285714285714285
2020-07-06,-9999,0.5714285714285714
2020-07-07,-9999,0.42857142857142855
2020-07-08,-9999,0.42857142857142855
2020-07-09,-9999,0.42857142857142855
2020-07-10,-9999,0.42857142857142855
2020-07-11,-9999,0.42857142857142855
2020-07-12,-9999,0.42857142857142855
2020-07-13,-9999,0.0
2020-07-14,-9999,0.14285714285714285
2020-07-15,-9999,0.2857142857142857
2020-07-16,-9999,0.2857142857142857
2020-07-17,-9999,0.2857142857142857
2020-07-18,-9999,0.5714285714285714
2020-07-19,-9999,0.7142857142857143
2020-07-20,-9999,1.7142857142857142
2020-07-21,-9999,2.0
2020-07-22,-9999,2.2857142857142856
2020-07-23,-9999,2.5714285714285716
2020-07-24,-9999,3.7142857142857144
2020-07-25,-9999,4.0
2020-07-26,-9999,3.857142857142857
2020-07-27,-9999,3.142857142857143
2020-07-28,-9999,3.0
2020-07-29,-9999,3.0
2020-07-30,-9999,3.142857142857143
2020-07-31,-9999,2.0
2020-08-01,-9999,2.5714285714285716
2020-08-02,-9999,2.857142857142857
2020-08-03,-9999,3.142857142857143
2020-08-04,-9999,3.2857142857142856
2020-08-05,-9999,3.4285714285714284
2020-08-06,-9999,4.285714285714286
2020-08-07,-9999,4.285714285714286
2020-08-08,-9999,3.142857142857143
2020-08-09,-9999,4.142857142857143
2020-08-10,-9999,3.7142857142857144
2020-08-11,-9999,3.4285714285714284
2020-08-12,-9999,3.4285714285714284
2020-08-13,-9999,2.142857142857143
2020-08-14,-9999,3.5714285714285716
2020-08-15,-9999,5.285714285714286
2020-08-16,-9999,4.857142857142857
