date,all,male,female
0.0,0,0,0
1.0,0,0,0
2.0,0,0,0
3.0,0,0,0
4.0,0,0,0
5.0,0,0,0
6.0,0,0,0
7.0,0,0,0
8.0,0,0,0
9.0,0,0,0
10.0,0,0,0
11.0,0,0,0
12.0,0,0,0
13.0,0,0,0
14.0,0,0,0
15.0,0,0,0
16.0,0,0,0
17.0,0,0,0
18.0,0,0,0
19.0,0,0,0
20.0,0,0,0
21.0,0,0,0
22.0,0,0,0
23.0,0,0,0
24.0,0,0,0
25.0,0,0,0
26.0,0,0,0
27.0,1,0,1
28.0,0,0,0
29.0,0,0,0
30.0,1,0,1
31.0,0,0,0
32.0,2,2,0
33.0,2,2,0
34.0,0,0,0
35.0,2,2,0
36.0,1,0,1
37.0,2,2,0
38.0,2,2,0
39.0,2,0,2
40.0,1,1,0
41.0,0,0,0
42.0,3,3,0
43.0,0,0,0
44.0,0,0,0
45.0,0,0,0
46.0,5,3,2
47.0,2,1,1
48.0,1,0,1
49.0,6,6,0
50.0,7,6,1
51.0,5,4,1
52.0,6,2,4
53.0,10,8,2
54.0,8,5,3
55.0,14,12,2
56.0,10,9,1
57.0,10,8,2
58.0,15,14,1
59.0,10,7,3
60.0,17,11,6
61.0,19,15,4
62.0,16,13,3
63.0,27,23,4
64.0,23,20,3
65.0,15,11,4
66.0,30,22,8
67.0,26,21,5
68.0,28,20,8
69.0,48,32,16
70.0,21,15,6
71.0,43,27,16
72.0,49,38,11
73.0,34,23,11
74.0,46,28,18
75.0,40,27,13
76.0,60,41,19
77.0,48,28,20
78.0,86,57,29
79.0,63,40,23
80.0,67,43,24
81.0,78,44,34
82.0,60,32,28
83.0,94,53,41
84.0,76,41,35
85.0,73,42,31
86.0,97,51,46
87.0,68,33,35
88.0,77,33,44
89.0,84,32,52
90.0,90,39,51
91.0,61,23,38
92.0,44,20,24
93.0,49,22,27
94.0,45,12,33
95.0,32,16,16
96.0,10,0,10
97.0,24,6,18
98.0,9,2,7
99.0,8,4,4
100.0,11,1,10
101.0,5,1,4
