date,all,male,female
0,1,1.0,0
1,0,0.0,0
2,1,1.0,0
3,2,1.0,1
4,1,0.0,1
5,0,0.0,0
6,0,0.0,0
7,0,0.0,0
8,0,0.0,0
9,0,0.0,0
10,0,0.0,0
11,0,0.0,0
12,1,0.0,1
13,0,0.0,0
14,0,0.0,0
15,1,1.0,0
16,0,0.0,0
17,1,1.0,0
18,2,2.0,0
19,0,0.0,0
20,1,0.0,1
21,0,0.0,0
22,0,0.0,0
23,1,1.0,0
24,2,1.0,1
25,3,1.0,2
26,2,2.0,0
27,1,0.0,1
28,0,0.0,0
29,6,2.0,4
30,6,2.0,4
31,2,0.0,2
32,2,1.0,1
33,4,4.0,0
34,3,0.0,3
35,3,1.0,2
36,3,1.0,2
37,2,1.0,1
38,4,2.0,2
39,3,2.0,1
40,7,6.0,1
41,3,2.0,1
42,1,1.0,0
43,8,5.0,3
44,4,2.0,2
45,7,6.0,1
46,12,9.0,3
47,8,6.0,2
48,15,12.0,3
49,10,8.0,2
50,22,18.0,4
51,16,12.0,4
52,19,17.0,2
53,17,9.0,8
54,16,8.0,8
55,24,17.0,7
56,32,27.0,5
57,26,19.0,7
58,28,22.0,6
59,43,32.0,11
60,28,21.0,7
61,41,28.0,13
62,47,35.0,12
63,44,36.0,8
64,40,33.0,7
65,51,37.0,14
66,42,33.0,9
67,52,34.0,18
68,59,47.0,12
69,49,36.0,13
70,60,50.0,10
71,72,48.0,24
72,70,53.0,17
73,65,50.0,15
74,65,50.0,15
75,55,35.0,20
76,55,41.0,14
77,69,55.0,14
78,52,32.0,20
79,41,23.0,18
80,34,25.0,9
81,33,26.0,7
82,27,24.0,3
83,30,18.0,12
84,27,14.0,13
85,12,9.0,3
86,8,4.0,4
87,8,4.0,4
88,12,9.0,3
89,5,2.0,3
90,3,2.0,1
91,2,2.0,0
92,2,1.0,1
93,0,,0
94,0,,0
95,0,,0
96,0,,0
97,1,,1
98,0,,0
99,0,,0
100,0,,0
101,1,,1
