date,all,male,female
0.0,0,0.0,0
1.0,0,0.0,0
2.0,1,1.0,0
3.0,2,1.0,1
4.0,1,0.0,1
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,1,0.0,1
13.0,0,0.0,0
14.0,0,0.0,0
15.0,1,1.0,0
16.0,0,0.0,0
17.0,1,1.0,0
18.0,2,2.0,0
19.0,0,0.0,0
20.0,0,0.0,0
21.0,0,0.0,0
22.0,0,0.0,0
23.0,0,0.0,0
24.0,2,1.0,1
25.0,2,1.0,1
26.0,2,2.0,0
27.0,1,0.0,1
28.0,0,0.0,0
29.0,4,1.0,3
30.0,5,1.0,4
31.0,2,0.0,2
32.0,2,1.0,1
33.0,4,4.0,0
34.0,3,0.0,3
35.0,3,1.0,2
36.0,3,1.0,2
37.0,2,1.0,1
38.0,4,2.0,2
39.0,3,2.0,1
40.0,5,4.0,1
41.0,3,2.0,1
42.0,1,1.0,0
43.0,8,5.0,3
44.0,4,2.0,2
45.0,6,5.0,1
46.0,12,9.0,3
47.0,8,6.0,2
48.0,13,10.0,3
49.0,10,8.0,2
50.0,22,18.0,4
51.0,16,12.0,4
52.0,17,16.0,1
53.0,17,9.0,8
54.0,16,8.0,8
55.0,24,17.0,7
56.0,30,25.0,5
57.0,26,19.0,7
58.0,28,22.0,6
59.0,43,32.0,11
60.0,26,20.0,6
61.0,39,27.0,12
62.0,43,32.0,11
63.0,41,35.0,6
64.0,39,32.0,7
65.0,49,35.0,14
66.0,38,29.0,9
67.0,50,32.0,18
68.0,56,45.0,11
69.0,42,34.0,8
70.0,55,47.0,8
71.0,68,45.0,23
72.0,69,52.0,17
73.0,60,47.0,13
74.0,63,49.0,14
75.0,54,34.0,20
76.0,53,40.0,13
77.0,65,52.0,13
78.0,49,30.0,19
79.0,38,21.0,17
80.0,30,21.0,9
81.0,28,22.0,6
82.0,23,20.0,3
83.0,23,14.0,9
84.0,19,9.0,10
85.0,11,8.0,3
86.0,7,4.0,3
87.0,8,4.0,4
88.0,7,5.0,2
89.0,5,2.0,3
90.0,3,2.0,1
91.0,2,2.0,0
92.0,2,1.0,1
93.0,0,,0
94.0,0,,0
95.0,0,,0
96.0,0,,0
97.0,1,,1
98.0,0,,0
99.0,0,,0
100.0,0,,0
101.0,1,,1
