date,all,male,female
0.0,2,0.0,2
1.0,2,0.0,2
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,1,1.0,0
15.0,0,0.0,0
16.0,0,0.0,0
17.0,0,0.0,0
18.0,1,0.0,1
19.0,1,1.0,0
20.0,0,0.0,0
21.0,2,1.0,1
22.0,2,0.0,2
23.0,2,1.0,1
24.0,0,0.0,0
25.0,2,2.0,0
26.0,3,3.0,0
27.0,0,0.0,0
28.0,1,1.0,0
29.0,1,1.0,0
30.0,3,0.0,3
31.0,4,3.0,1
32.0,4,1.0,3
33.0,3,0.0,3
34.0,1,1.0,0
35.0,2,2.0,0
36.0,2,0.0,2
37.0,1,1.0,0
38.0,1,1.0,0
39.0,3,1.0,2
40.0,1,1.0,0
41.0,2,2.0,0
42.0,4,2.0,2
43.0,1,1.0,0
44.0,3,2.0,1
45.0,6,5.0,1
46.0,1,1.0,0
47.0,4,3.0,1
48.0,13,7.0,6
49.0,8,5.0,3
50.0,4,4.0,0
51.0,6,3.0,3
52.0,16,9.0,7
53.0,9,9.0,0
54.0,7,6.0,1
55.0,8,6.0,2
56.0,20,16.0,4
57.0,13,5.0,8
58.0,22,14.0,8
59.0,10,9.0,1
60.0,16,11.0,5
61.0,22,11.0,11
62.0,16,12.0,4
63.0,15,10.0,5
64.0,24,13.0,11
65.0,24,13.0,11
66.0,18,12.0,6
67.0,16,14.0,2
68.0,21,16.0,5
69.0,13,12.0,1
70.0,27,18.0,9
71.0,24,19.0,5
72.0,25,16.0,9
73.0,27,18.0,9
74.0,28,15.0,13
75.0,24,16.0,8
76.0,23,10.0,13
77.0,28,22.0,6
78.0,26,18.0,8
79.0,26,12.0,14
80.0,21,10.0,11
81.0,49,25.0,24
82.0,31,16.0,15
83.0,38,20.0,18
84.0,31,16.0,15
85.0,40,20.0,20
86.0,36,21.0,15
87.0,31,22.0,9
88.0,28,15.0,13
89.0,28,18.0,10
90.0,30,18.0,12
91.0,25,11.0,14
92.0,19,7.0,12
93.0,11,7.0,4
94.0,10,4.0,6
95.0,8,4.0,4
96.0,5,3.0,2
97.0,4,2.0,2
98.0,7,3.0,4
99.0,5,3.0,2
100.0,1,1.0,0
101.0,2,,2
