date,all,male,female
0.0,0,0,0.0
1.0,0,0,0.0
2.0,0,0,0.0
3.0,0,0,0.0
4.0,0,0,0.0
5.0,0,0,0.0
6.0,0,0,0.0
7.0,0,0,0.0
8.0,0,0,0.0
9.0,0,0,0.0
10.0,1,0,1.0
11.0,0,0,0.0
12.0,0,0,0.0
13.0,0,0,0.0
14.0,0,0,0.0
15.0,0,0,0.0
16.0,0,0,0.0
17.0,0,0,0.0
18.0,0,0,0.0
19.0,0,0,0.0
20.0,0,0,0.0
21.0,0,0,0.0
22.0,0,0,0.0
23.0,0,0,0.0
24.0,0,0,0.0
25.0,0,0,0.0
26.0,0,0,0.0
27.0,0,0,0.0
28.0,0,0,0.0
29.0,0,0,0.0
30.0,0,0,0.0
31.0,0,0,0.0
32.0,0,0,0.0
33.0,0,0,0.0
34.0,0,0,0.0
35.0,0,0,0.0
36.0,1,0,1.0
37.0,2,1,1.0
38.0,0,0,0.0
39.0,1,1,0.0
40.0,1,1,0.0
41.0,0,0,0.0
42.0,0,0,0.0
43.0,1,1,0.0
44.0,2,0,2.0
45.0,4,3,1.0
46.0,2,1,1.0
47.0,0,0,0.0
48.0,9,7,2.0
49.0,4,3,1.0
50.0,6,3,3.0
51.0,8,6,2.0
52.0,5,4,1.0
53.0,8,7,1.0
54.0,17,15,2.0
55.0,12,12,0.0
56.0,14,6,8.0
57.0,20,11,9.0
58.0,18,12,6.0
59.0,22,17,5.0
60.0,24,21,3.0
61.0,36,23,13.0
62.0,31,24,7.0
63.0,37,30,7.0
64.0,24,18,6.0
65.0,39,26,13.0
66.0,45,36,9.0
67.0,50,33,17.0
68.0,49,37,12.0
69.0,69,50,19.0
70.0,67,51,16.0
71.0,85,50,35.0
72.0,88,60,28.0
73.0,108,76,32.0
74.0,115,79,36.0
75.0,86,57,29.0
76.0,122,89,33.0
77.0,140,96,44.0
78.0,146,87,59.0
79.0,162,100,62.0
80.0,180,125,55.0
81.0,197,119,78.0
82.0,208,122,86.0
83.0,182,107,75.0
84.0,193,104,89.0
85.0,204,123,81.0
86.0,229,130,99.0
87.0,210,104,106.0
88.0,218,104,114.0
89.0,225,101,124.0
90.0,203,99,104.0
91.0,188,85,103.0
92.0,152,61,91.0
93.0,110,40,70.0
94.0,91,36,55.0
95.0,80,28,52.0
96.0,46,18,28.0
97.0,40,15,25.0
98.0,21,9,12.0
99.0,30,9,21.0
100.0,12,2,10.0
101.0,6,1,5.0
102.0,2,0,2.0
103.0,2,0,2.0
104.0,1,0,1.0
105.0,0,0,0.0
106.0,0,0,0.0
107.0,1,0,1.0
108.0,1,1,
