date,incidence,incidence_7_days_moving_average
2020-02-20,6,
2020-02-21,2,
2020-02-22,3,
2020-02-23,4,12.857142857142858
2020-02-24,10,15.714285714285714
2020-02-25,46,21.142857142857142
2020-02-26,19,27.571428571428573
2020-02-27,26,35.142857142857146
2020-02-28,40,44.857142857142854
2020-02-29,48,51.42857142857143
2020-03-01,57,64.0
2020-03-02,78,75.85714285714286
2020-03-03,92,90.28571428571429
2020-03-04,107,101.57142857142857
2020-03-05,109,110.42857142857143
2020-03-06,141,122.0
2020-03-07,127,131.28571428571428
2020-03-08,119,143.14285714285714
2020-03-09,159,155.85714285714286
2020-03-10,157,171.0
2020-03-11,190,185.14285714285714
2020-03-12,198,199.28571428571428
2020-03-13,247,210.57142857142858
2020-03-14,226,228.85714285714286
2020-03-15,218,246.14285714285714
2020-03-16,238,257.0
2020-03-17,285,262.85714285714283
2020-03-18,311,266.14285714285717
2020-03-19,274,277.14285714285717
2020-03-20,288,289.57142857142856
2020-03-21,249,292.57142857142856
2020-03-22,295,296.7142857142857
2020-03-23,325,292.57142857142856
2020-03-24,306,289.14285714285717
2020-03-25,340,282.14285714285717
2020-03-26,245,267.7142857142857
2020-03-27,264,253.14285714285714
2020-03-28,200,236.57142857142858
2020-03-29,194,215.42857142857142
2020-03-30,223,207.28571428571428
2020-03-31,190,190.42857142857142
2020-04-01,192,179.85714285714286
2020-04-02,188,166.28571428571428
2020-04-03,146,152.57142857142858
2020-04-04,126,145.14285714285714
2020-04-05,99,138.0
2020-04-06,127,133.0
2020-04-07,138,128.0
2020-04-08,142,122.57142857142857
2020-04-09,153,118.14285714285714
2020-04-10,111,107.85714285714286
2020-04-11,88,99.28571428571429
2020-04-12,68,90.42857142857143
2020-04-13,55,79.14285714285714
2020-04-14,78,75.85714285714286
2020-04-15,80,75.28571428571429
2020-04-16,74,77.57142857142857
2020-04-17,88,83.28571428571429
2020-04-18,84,82.57142857142857
2020-04-19,84,84.28571428571429
2020-04-20,95,86.42857142857143
2020-04-21,73,84.71428571428571
2020-04-22,92,83.85714285714286
2020-04-23,89,82.57142857142857
2020-04-24,76,77.28571428571429
2020-04-25,78,75.0
2020-04-26,75,72.0
2020-04-27,58,67.57142857142857
2020-04-28,57,64.28571428571429
2020-04-29,71,59.857142857142854
2020-04-30,58,54.0
2020-05-01,53,51.857142857142854
2020-05-02,47,49.857142857142854
2020-05-03,34,48.42857142857143
2020-05-04,43,45.142857142857146
2020-05-05,43,43.285714285714285
2020-05-06,61,40.285714285714285
2020-05-07,35,38.42857142857143
2020-05-08,40,36.142857142857146
2020-05-09,26,32.857142857142854
2020-05-10,21,28.571428571428573
2020-05-11,27,28.285714285714285
2020-05-12,20,27.285714285714285
2020-05-13,31,27.142857142857142
2020-05-14,33,27.0
2020-05-15,33,25.142857142857142
2020-05-16,25,25.428571428571427
2020-05-17,20,23.571428571428573
